post,tema,topic
 gledao dugo zelim podcast pitanju godine e verovatno cu pogledati godine poslao po mejl dvema lokalnim televizijama im napisao zelim razmisljao opremu nemaju nikakav program niko gleda ja ideju trazim zauzvrat naravno niko ni odogovorio boomeri glupi nasao likove novog rade podcast subskrajbera otprilike pitao nekako dogovorimo ja snimam rekli snimaju “caletovoj biblioteci” potrebe reci tri strane glupe pogledajte npr trece raspad niko gleda ni zaustavio ljudetelevizije kontaktirao mejla nigde naisao odgovor naravno znate kom gradu zivim jedna prepreka dolazio jebote kontam tesko iscimati koga gosta a kamoli on dolazi km snimanje zajedno plus izvaditi evra osnovnu opremu gledam nepovrat y investiciju plus montiram videe ucinilo odustanem cele price naravno ovom sajtu ljudi ponude slusam,tehnologija,NA
celt hoces vidis smart contract deployovao,tehnologija,NA
ocu,tehnologija,NA
maestro sama cinjenica gledan program znaci voli omalovazavas,tehnologija,NA
otvori post fejsbuku tipa hottopic dost komentara pravi festival pravopisnog gramatickog masakra neverujem hvali ti ljudi ocigledno koriste kompjutere druge uredjaje dakle it snalaze polupismeni verujem problem nauciti,tehnologija,NA
slazem programiranje ti logika pismenost cesto vezana znaci,tehnologija,NA
 link onog debelog klinca poducava programiranje yt stari klip kaze softer umesto softver trazio uspeo nadjem,tehnologija,NA
 zeleli programeri numeju,tehnologija,NA
tronošče ,tehnologija,NA
 picku materinu,tehnologija,NA
 daniele bratee moojjj,tehnologija,NA
 momak klipa brat ujaka šomija mislio ,tehnologija,NA
al kaze tice ovog gejmpleja hahahahaaah,tehnologija,NA
kolike pocetne plate,tehnologija,NA
kolike pocetne plate kolko presmesno ljudi tripuju ce preci smrdnjivi kurs ubosti platu soma evra dalje pocetne plate it sektoru bedne pogotovo studentariju iskustva smradovi poput dmsa vrbuju crkavicu ftna,tehnologija,NA
ofc izuzetaka retkih,tehnologija,NA
 dobrokolike pocetne plate,tehnologija,NA
 najjaci likovi nebitno oblasti rade kazu ma matori tek lako druze ti gluperdo naucio mislis nece moci drugi d bukvalno postanem mma borac dve godine kakav nebitno al udjem oktagon,tehnologija,NA
public static void mainstring args string line scanner in new scannersystemin systemoutprinttype something line innextline systemoutprintlnyou said line systemoutprinttype something else line innextline systemoutprintlnyou also said line al tesko picku materinu,tehnologija,NA
nmp pezose svojevremeno nasao posao pocetnom e radim dine pouzdano dms navlaci studente potpusu ugovor tipa lupam godine platom spremacice tipa e druze ti gluperdo naucio mislis nece moci drugi d kazem nauci nauci tipa mesec dana uci godinama lopove it akademije reklamiraju ce nauciti svja meseca a ti im uplatis soma soma po evra,tehnologija,NA
hahahh programer platom e bukvalno im pisao po kompovima pare ksndfkjdnfkjsd wdjfnjd ksdfkdsnjkfnds jadkjf lsdfmsdkfn,tehnologija,NA
dobar keramicar srbiji radi nekog majstora lagano uzima k evra mesecno,tehnologija,NA
 kolko presmesno ljudi tripuju ce preci smrdnjivi kurs ubosti platu soma evra dalje pocetne plate it sektoru bedne pogotovo studentariju iskustva smradovi poput dmsa vrbuju crkavicu ftna ovoga tiče zavisi kurs kursevi udemy a pluralsight a ostalihranja budu pristojan način ulazak priču stvari testing entry level programiranje naći praksu crkavicu seći iskustvo plate tiče zavisi grada bukvalno bgu e cenim zavisi firme opisa posla tipa l radiš ćeš budućnosti raditi inženjerski posao dublje razumevanje hardvera memorije arhitekture softvera ćeš ostati nivou kodera ti progres plate zavisi uglavnom povećanje šest meseci godinu dana povećanja preterano ogromna tipa e ok pričamo ozbiljnijim stranim kompanijama druge strane ovi domaći giganti inženjerske oblasti plaćaju startu e fazonu ti čine uslugu otpises startu sreća solidno manjini makar bgu e dosta startapova hteli plate valja deo tržišta nikakvih pravila uglavnom jako brzo gase dovoljno plate a ide ti procenat konačnog proizvoda iako maltene starta e plate uglavnom prate troškove života određenoj lokaciji ti početna plata ista bgu nsu nišu kgu recimo čačku izjednači makar nekoj meri korona rade remote,tehnologija,NA
 pocetne plate e prva plata fazon godina,tehnologija,NA
dovoljno ti ja tilmo ,tehnologija,NA
gambi ja želim prihvatim brat familije evra platu radite,tehnologija,NA
sumnjam vukajlije ispod k evra topli obrok plaćen prevoz,tehnologija,NA
ja milijardi mesečno evra ženom,tehnologija,NA
ja penziji zaradjujem ,tehnologija,NA
stvarno programeri daљe dobre plate debil poceo baviti tim ajde kapiram tome godinama reputaciju boranija tek dolazi kurseva fakulteta jebeno lika trenirao fudbal detiњstva kњiga procitao kњigu žalbe vidim godinu dana odjednom prica on programer zarađuje ma popudi ,tehnologija,NA
 vidis ocigledno zaradjuje e,tehnologija,NA
 rade programeri subotom,tehnologija,NA
svake druge nedelja radi,tehnologija,NA
stvarno programeri daљe dobre plate debil poceo baviti tim svakom djokici veb sajt drugo ostavimo po strani edit dobre plate sirotinja zapadu programeri tipicna srednja klasa,tehnologija,NA
 iskustvom visim pozicijama mlate ozbiljniju lovu al svakoj bransi,tehnologija,NA
ae lupaj sevast stratokaster jobssoftware developersalary tipicna srednja klasa k godisnje lol,tehnologija,NA
zavisi gdje živiš californiji san franbay area k developeri tom regionu bliži k k a midwestu isti posao nećeš dobiti ni k garant,tehnologija,NA
 link salary in california,tehnologija,NA
 piše average prosjek ljude developeri osim average većinom žive gdje prosječna kuća mil dolara lagano barem cali,tehnologija,NA
poenta k presolidna kinta svuda sevast lupio onako naravno time zivis beverli hilsu prosek programera zaradjuju k jace,tehnologija,NA
 naravno cali zaradjuju alabami npr pogotovo najjače fiirme najbolje shvatio pijan brt,tehnologija,NA
ma dobar gamby k godišnje americi super lova nekim djelovima ca pretjerali ja vidim vrsta samoispunjavajućeg proročanstva lete giganti a giganti plaćaju odgovarajući talenat cijene nekretnina skaču giganti dodaju imati kuća stan rentaš niko status prestiž vidi radim google bla bla krug,tehnologija,NA
k dolara k evra poreza bukvalno srednja klasa razvijenim zapadnim drzavama kaze visa srednja klasa definitivno proseka prosek ulazi radnicka klasa pare kojih ziveti lepo pare bahatis ,tehnologija,NA
pritom nemackoj pouzdano plate programera cesto k evra bolji dosta iskustva dobrim kompanijama uzmu al svakako dosta manje polovine a k ikakve dileme srednja klasa ,tehnologija,NA
 vremena postane dobar iskustva a najviše motivacije firma prepozna talenat vam nagruva posla osobe kraju dođe klasično tim ljudi čovea vuku ovih lade dosadne poslove manju plati prve trojice gađate ciframa šimpanze govnima a pritom znate uopšte kakvi realni troškovi života pomenitim državama a hoćete pare budete priče puknu godina čiča miča gotova priča poz pokojne babe čika bonbaša snajperiše svaku temu naručio mu pjesmu radijo as šabac al mrzi,tehnologija,NA
gledao samday in life nekog lika radi tviteru san francisku negde plus svake godine potpisivanje kesu deonice firme odma proda plus mesecni bonus k izadje k ljudi americi masta tolikim parama,tehnologija,NA
k it ju relativna stvar dzordziji karolinama koloradima odlicna plata troskovi nikakvi kupis kucu dve garaze spavacih soba vozis chevy kataklizmu boli bay area procitati karen naglaskom plata kojom delis kucu programera vozis tojotu evnuh posao cak radis ti auto generalno napolje nadi ce vam krene startap kupi fejsbuk najverovatnije nece firmama placaju ljude rade plata interna zivis osim neces vozis jutro vece kroz guzvu sata posao ziveo negde tim novcem slicna poredjenja po evropi,tehnologija,NA
 karen srpska verzija mogo dobar mim napravi tim tipa naruci biftek zove kuvara vlasnika videla posluzi ovako nepeceno meso vi pricate ja cu zovem inspekciju normalno zamisljam ljuta gospodja izgleda uopste americka,tehnologija,NA
dubravka,tehnologija,NA
 previse izvorno ime recimo monika ,tehnologija,NA
emilija ,tehnologija,NA
emilija zamisljam emiliju seriji ovako serija contentuploadsradmila zivkovic srecni modernija frizura,tehnologija,NA
 radmila zivkovic baksuz facu,tehnologija,NA
 zove baba glumica unuk programer forumu trazio pisemo peticiju dobije drzavnu penziju,tehnologija,NA
 cana fontana gospodja,tehnologija,NA
ahahahaha glumacki dinar,tehnologija,NA
svetlana jebeno savrseno karen ime,tehnologija,NA
slavica,tehnologija,NA
programeri dabogda pomrli zasto poznajem devojaka kojih svaka primila po kuraca ubacile ozbiljnu vezu programera prve jedine vidim poslednje seksualne partnerke zasto im provincijalke ubacile gajbu bg zasto jednom mesecno idu rodni grad mami tati partiju seksa bivsim momcima pitam razume zene objasni fenomen,tehnologija,NA
vole kurčinu ,tehnologija,NA
 prvo muško pravilo udomiti žensko svima izlazilo susret obično nađe najveći debil društvu uda zašto uglavnom programeri druga stvar,tehnologija,NA
 maestro brate jedno odgovorio pitanje uvredi niko mnogi ovih programera programera nerdovi teški znaju razliku između lopte sise ni jedno ni drugo uvatili životu kaže al bandi pri tom postalo prilično vogue udati programera nekada vreme socijalizma udavale inženjere mašinstva žene pred istekom roka trajanja smotaju nekog vrh frajera godina mučenik srećan solventan finansiki alpha fucks beta bucks,tehnologija,NA
ja oženio programerkom beta fucks,tehnologija,NA
 izdržava računa ,tehnologija,NA
 veću platu nezz kvalifikuje,tehnologija,NA
unovčio patku xd,tehnologija,NA
 dokor status šapuće familija udala doktora,tehnologija,NA
ja poznam puno programera al uglavnom dozu nadobudnosti a pritom znaju kakav osecaj popiti samarcinu deluju surferi nesvesni prisutnosti ajkule ispod ,tehnologija,NA
maestro kiseo xd,tehnologija,NA
 dobar ortak platu e programer al nesposoban zameni gumicu slavini kupatilu licne osiguraču pričam čoveku godina kapiram doći dani vodoinstalateri elekrtičari naplaćuju debelo banalne opravke im polako deficitu takva zanimanja,tehnologija,NA
 naplaćuju debelo,tehnologija,NA
 počelo ,tehnologija,NA
 ce dzabe rade,tehnologija,NA
 licne osiguraču,tehnologija,NA
nzm kolko ste upoznati pare dobar majstor uzima srbiji otisli ostala treca klasa majstora dobar moler k dnevnicu a moleri medju slabije placenim poslovima al k lagano keramicari gipsari vodoinstaleri picke materine k lagano uzimaju mesecno e hoce nek uporedipocetnik programer e baka kolege foruma ceo zivot glumila penzija e keramicar k evra lagano,tehnologija,NA
 čuo nedavno mom umrlom gradiću e dođe majstor ti okači police zid izbuši rupe a pričam onima rade grijanje popravljaju veš mašine kažem svojoj djeci idu zanat nek budu seljačine nek zajebu ja kakvo pravo ekonomija medicina kurci palci,tehnologija,NA
gambi pričam nekim intervencijama recimo bumer rođen zlatno crveno doba odradi pričam uvođenju instalacija po kućama ćale ume čačka po autu psuje numeš ni jebenu lampu držiš ,tehnologija,NA
šalim ćale opsovao,tehnologija,NA
 obzirom kojom brzinom kote godinu koderi trs motamo kablove realno pređeš među bate gašiće learn code,tehnologija,NA
 ide krugonda ce nakote sljakeri ce im opasti cena rada al ovog momenta isplativo jeste,tehnologija,NA
stalker ćale psuje palamudi nekim stvarima ja gore p,tehnologija,NA
ostaje misterija zasto menjao licne osiguracu promenis osigurac,tehnologija,NA
e majstore suva istina pokvario bojler mesec zvao jedno brojeva lokalnih majstora bukvalno niko slobodan dan ni narednih nekoliko dana kraju nađem jednog čikicu srećom a jedno godina nažalost dugo licne menjati poetski izrazim,tehnologija,NA
ovi rade evra kapiram nauce možed kera izdresirad radi vole zovu programerima zvuci ozbiљnom kedu stvarni programeri preterano dostupni jebiga faks ekvivalent tome sopstvenom uceњu nemojmo zajebavati oduvek plaćen posao tek puniti čepovi bismo dvajcarska ,tehnologija,NA
 ja po menibtreba dosta povecajubte pocetne plate programerima,tehnologija,NA
 tacno promenilo programeri postanu nrdova cemu tezi srbiji recimo maestro kiseo ustvari al zanimljivo gledaju kul zanimanje ,tehnologija,NA
promenilo poceo blic pise puno zaradjujemo lol,tehnologija,NA
pez e baronija obuka nekog kurca ni cemu ja licno upoznao nikog programera cele it industrije radi manje e mahom juniori support agenti losi dizajneri,tehnologija,NA
 eno dusan kaze firmu ns moras potpises ugovor godine pocetna plata e msm ovi dostavljaci wolt bajsu uzmu puta ,tehnologija,NA
jbt otkako postovao ovu temu non stop citam novine sranja po guglu iskacu kursevi ftn informatika oxford akademije ,tehnologija,NA
svima povecaju plate prestane pljackom otimacinom naroda,tehnologija,NA
 voleo k platu a ostali k imate k platu mesecno,tehnologija,NA
 ljudi nemaju para nemas prodaju,tehnologija,NA
 nemas prodaju cemu proizvodnja objasniti pohlepnom svinjskom mozgu,tehnologija,NA
izvini mozak pileći,tehnologija,NA
postoje firme nude e ikada iko zaposlio sem praktikanata standardna početna ti viši firme jedna stvar shvatiti ljudi ostaju tipa deset godina jednoj firmi komunistički momenat al onih deset početka karijere napredovati čuda fazon osim ukoliko zabodu prejaku priču realno plata najviše skače promenom firme tražiti tom periodu svaka firma kojoj ustaljen rast plata retko takve skokove isprate,tehnologija,NA
programer windows daktilografkinja change my mind,tehnologija,NA
 jedna stvar shvatiti ljudi ostaju tipa deset godina jednoj firmi komunistički momenat al onih deset početka karijere napredovati čuda fazon osim ukoliko zabodu prejaku priču realno plata najviše skače promenom firme tražiti tom periodu svaka firma kojoj ustaljen rast plata retko takve skokove isprate veca razlika makar it,tehnologija,NA
 ortak relativni početnik radio godinu e prvom poslu frilensovao godinu dve sledecem poslu ,tehnologija,NA
dobar praktikant preliven burbonom,tehnologija,NA
 odnosi komunjarski okot odnosno kome roditelji đedovi komunjare em rasli bezbožničkoj kući em mentalno sjebani,tehnologija,NA
postoji dosadniji posao it,tehnologija,NA
 tek jasnoneki pocetnici kazu nauci tvrde chosen tesku stvar naucepa dogovorite gospodo programeri komsinica studira godina ns nemam pojma zove firma radi e kaze dosta njenog faksa firma regrutuje,tehnologija,NA
 zavisi sposoban znas pocetnik snadjes cenovnika varira slucaja slucaja,tehnologija,NA
 znaci znas nekog industriji ti kaze zaposlis e npr xd,tehnologija,NA
industrija,tehnologija,NA
decko ti nisi zivotu prosao pored industrije,tehnologija,NA
 veca razlika makar it al realno godinu po dana nekog iskustva realna cifra jedna jako bitna stvar bežati domaćih poslodavaca ok kažem nordeusa elsys fazon velika većina smećari plate prate ostatak struke fazon prate dvostruko manje realno nakon tri četiri godine iskustva doći k evra pričam neto uz kurčeve beneficije tipa privatna zdravstvena plaćene teretane sranja jake predrasude radiš fazon microsoft dev centru godina imali zaposlenih radni dan papiru sati realno radi sati efektivno e plata zavisi tehnologije dosta cppu plate objektivno prosek al godina zabosti firmu plaća k relativno lagano mrzi fora ljude zabodu k mrzi cimaju prolaze onboarding menjaju firmu fazonu lakše funkcioniše ladim im previše kinta nakon cifre a relativno komforno življenje,tehnologija,NA
dobar it strucnjak popisan burbonom,tehnologija,NA
 oće zaštiti tržište cela srbija zaposli itu počeće bosance zapošljavaju em relativni centar evrope em imamo ok fakseve iškole em najviše plate msu k evra dalje smešne inostranstvo usa tog istog lika platili k mesečno min em prešlo domen nekog drkanja kurca jebeni frižideri ti softver pričamo govno softvera iole mass upotrebi dalje razvija održava fazon firme počnu love ljude po ulici fazon problem etf ftn matf raf viša ict zajedno iškoluju pola neophodnih kadrova firme češće finansiraju kurseve sranja dokopaju nečega fazon siguran ljudi svesni ljudi zaduženo uradi jednu prostu stvar ozbiljnijem softveru,tehnologija,NA
ajde it proizvodi lepe stvari ,tehnologija,NA
 fora odu it poenta potreba itom ogromna veća domino efekat jedna mala stvar napravi potrebu novih stvari plus zarađuje većoj razmaženosti ljudi plus jebeno živiš kockara gejmera kraju krajeva suštini ita tiče nekog razloga balkanu atraktivni rumuni lol,tehnologija,NA
 plata zavisi redova kucaš minutu,tehnologija,NA
 suštini ita tiče nekog razloga balkanu atraktivni rumuni lol rumuni zemlja čiji građani tolika sirotinja dolazili našu pripizdinu pod sankcijama rade nadnicu a jebeni holivud iako dalje rumuniji it plata proseku veća odnosu inače bugari atraktivni razlog viber bugarska aplikacija način školovanja istočnoevropski način razmišljanja po sistemu radi prebudžim original jebaću mu mater itekako korisno it plata zavisi redova kucaš minutu zavisi koliki retard krajnji korisnik,tehnologija,NA
zamisli blam pises kodove programe igrice gledas lepo upakovana sarena laza ce deca skidaju guglpleja dolazimo cilja im uvalis veci broj reklama ovako ucenama kroz igricu uglavnom svodi koristis ljudsku glupost retardiranost prvom mestu nemoralno znaci kisela glava moras iti a logicno zakljuciti dakle ti it strucnjaci retardi postavlja nize lestvici civilizacije dno,tehnologija,NA
 zaradio uzme pare naruci wolta mu donesu hranu stan svinji obor otvore vrata ubace mu onako retardi jbt,tehnologija,NA
ph vrednost teme naglo opada otkad ti dosao daune,tehnologija,NA
ajde bezi kiselasu smecarski,tehnologija,NA
e plata zavisi tehnologije dosta cppu plate objektivno prosek al godina zabosti firmu plaća k relativno lagano mrzi fora ljude zabodu k mrzi cimaju prolaze onboarding menjaju firmu fazonu lakše funkcioniše ladim im previše kinta nakon cifre a relativno komforno življenje radis tipa k efektivno h dnevno ti bleja ostatak vremena frilensujes toptalu npr zaradjujes tih k doduse cpp ja radim web losa ni opcija sacekas tech lead zvanje cv xd ja isao tom trasom dugo smorio frilensinga radim po preporuci retko poslednjih godina,tehnologija,NA
 oće zaštiti tržište cela srbija zaposli itu počeće bosance zapošljavaju em relativni centar evrope em imamo ok fakseve iškole em najviše plate msu k evra dalje smešne inostranstvo usa tog istog lika platili k mesečno min em prešlo domen nekog drkanja kurca jebeni frižideri ti softver pričamo govno softvera iole mass upotrebi dalje razvija održava industriji pusti tese brt xd,tehnologija,NA
industrija prelivena burbonom tiramisu,tehnologija,NA
 cpp,tehnologija,NA
 ti svet programeri počeli glume elitu a bulje ekran sati dnevno oči im poispadaše tipkaju sekretarice sledeće ovi jure traže im obraća mlord,tehnologija,NA
oduvek elita bomby niste sapcu culi ,tehnologija,NA
a sati buljimo monitor lol bukvalno secam radni dan trajao duze h,tehnologija,NA
ma elita elita doktor inzinjer pilot a ubudjali ex gejmer smrdi pored kompa cuka tastature mos mislit kreativan,tehnologija,NA
bukvalno znaju sijalicu zamene,tehnologija,NA
a cekaj fora broja jezika znad razdvaja karaju platu cistacice ovih namlate po iљada nekoliko sati dnevno po ovome ste predstavili zvuci dirok spektar drugih zanimaњa zajedno,tehnologija,NA
fin posao budeš kompjuteraš osim jak gimnazijalac donji pita pojača fizička aktivnost bar puta nedeljno pojedu šuljevi kriva kičma il bog tanak vrat dugačak ,tehnologija,NA
jao dao ti odgovori reme vcrs zanimljivo kishno veche ,tehnologija,NA
 namenio vrat ,tehnologija,NA
grafički dizajn najjači poso ti sunce hentai animacije prave ti ubiše para patreonu,tehnologija,NA
a cekaj fora broja jezika znad razdvaja karaju platu cistacice ovih namlate po iљada nekoliko sati dnevno po ovome ste predstavili zvuci dirok spektar drugih zanimaњa zajedno razdvaja prventsveno znanje iskustvo struci svugde snalazljivost npr pocnes bavis molerajem radices pomocnik nekom majstoru bedne pare iskustva naucis radis snadjesizboris solidnu kintu zaradjujes ovi jebu bednu platu kurca znaju dosli jebu nauce gratis plate plate neplacenih sranja takvih ja srecu pocinjao poznavao ljude dugo tim vodama ubrzalo proces ucenja snadjem posao stazirao negde crkavicu radio sajtove lokalce e pocetku tad npr trebalo nedelju dana uradim sajt negde firmi tad uzeo radim spor popio otkaz odmah lol e vremenom ucis trebalo fazon sata a nedelju dana shodno tome platio adekvatno tome uradim x nekog nuba platice x plus ljudi dosta iskustva struci doprinosi dosta zanima clanak najtacniji generalno smisla naleteh dan skoro nemoguce zaposliti senior programera srbiji naravno bitno jezika poznajes izaberes cime hoces bavis pravis igre programe windows aplikacije android sajtove naucis ti tehnologija potrebno web ja mahom radim php js htmlcss podrazumeva al programski jezici a naucis jezik generalno razmisljas programer smislu napravis znas odakle pocnes razumes dubinski vazne koncepte lakse presaltas drugi jezik hoces ti posto sintaksa prilicno slicna dosta jezika,tehnologija,NA
vukajlija,tehnologija,NA
jeba mu majku ,tehnologija,NA
zelim pravim super realisticne humanoide pse fazon bibopa rokstedija veze programiranjem,tehnologija,NA
 naucio pise rec gospodin hahah,tehnologija,NA
pisao negde drugaricu tj poznanicu pravi logoe firme l grafički dizajn riba uradi dnevno tom nekom tenderu prodje dolara drugi cao gaha ja gledam pozelenelo kupe plače kartice zlatna platinasta palac ide najjaču valjda unajmljuju govno nacrta al propišala krv stigla dečko slabiju a radi slabije mu ide prodaja koristi majmuna usralo valjda radi kosmaja sidje mld podigne pare drogirani ceo dan,tehnologija,NA
boh zove sajt slučajno designs,tehnologija,NA
 godina pokušavo tim al beše kratkog daha lova ozbiljna svakako ljudi nagode platiti preuzme rad,tehnologija,NA
 jako bogatih prijateljica vam rekao rade lovu mlate gambi vrlo postideo,tehnologija,NA
 godina pokušavo tim al beše kratkog daha lova ozbiljna svakako ljudi nagode platiti preuzme rad bohorovo probao dizajn ovoga probao jeben pocetak a ja strpljenja otvorene platforme dokazujes a plus jako los tome lol najgore ti konkurises negde ti zapravo uradis posao izdizajniras on bira mu svidja ce ja fazonu boli radim dzabe a najjaca prica tice dizajna napravis pun ikonica sranja das stock sajtove dobijas proviziju svake uplate plati skine ortakinja manijak rokala meseca fazon godine zivela kurcem mrdnula pasivni prihod stanove izdajes,tehnologija,NA
ma ti ortakinja,tehnologija,NA
 vrste programiranja cuo testere bekend frontend tacno radi ,tehnologija,NA
ja ustvari dugogodisnji programer al trolujem ,tehnologija,NA
a plus jako los tome lol otpr priča lololo,tehnologija,NA
ma elita elita doktor inzinjer pilot ti inzenjerije jednu jebenu igricu stvari smatras tradicionalno inzenjerskim matematike dodirne tacke plus stimulativni efekti igraca teorije verovatnoce sranja fizike gravitacije objekata kolizije sudari akcija reakcija sranja ciste inzenjerije igra radi brzo efikasni algoritmi aaa igrama ekstremno bitni trosi manje resursa a pruza slicno ostalih sranja napraviti greske budu uzrok hackova sranja siguran softver kazino igrama razni algoritmi navuci majmuna baci pare po principu dobijes taman zagrizes daje taman deluje prevara pritom cppom radis drajvere sranja komunikaciju tipa ms teams aaa igre sisteme moraju ekstremno brzo izvrsavati vreme ozbiljan faktor slicno generalno ti zahteva prilicno in depth poznavanje memorije arhitekture racunara ostalih sranja tj inzenjersko potpunosti masa cuda web sustini sustina inzenjerije ti uz pomoc poluge oslonca pomeriti kamencinu iliti ni cega napraviti programiranje svakako jeste najmanje placeni ti zapravo cisti koderi tj kazem ljudi prevode srpski programski jezik ti sustini entry level poslovi slicno stvari mozganja radis ogromnoj bazi koda inzenjerski pristup ti razumes celokupnu arhitekturu softvera gomilu sranja dovoljno istrazis postoji jedna linija poremeti miliona drugih,tehnologija,NA
 npng,tehnologija,NA
gamby aha fala objadњeњu znaci jod presudnih vedtina hvataju kroz iskustvo po slobodnoj proceni moguće daљe popeti ozbiљniji nivo uz solidne uslove a zaobiđed robovlasnicke e deme ti svojevremeno uspeo vidim dosta њih pocelo baviti tim cesto ostaju nižim nivoima platama jesu glupi tržidte promenilo pisao stranu dve nekom kolegi prve plate bile ,tehnologija,NA
 nauci osnovno frilensuje e dodatno mesecnoil profi,tehnologija,NA
deer zavisi hoces radis radis web radis privatno sajtove male firme tvog mesta ucisvezbas pravis portfoliopunis cv a pravis localhostu lokalno kompu osecas samopouzdano dovoljno radis nekom kes sajt preskocis juniorsku poziciju odnosno bedno placa ucis posto steknes znanje dobra strana ti tim klijentima das rok hoces ceo mesec radis sajt fazon uz posao posto ti početku trebalo vremena odradis trziste promenilo makar drasticno setio godina lik pripravnik znanja nekoj firmici e dobio normalan posao nakon nzm godinu dana nestotako izgleda oduvek msm logicno nece niko puno plati ti znas placaju im vredis,tehnologija,NA
kontam dogovara pezosovo pitanje brt naucis lokalce radis a fazon upwork strpljenja drkas tim ja ,tehnologija,NA
 tice sajtova lokalce ti veci posao nadjes klijenta odradis prodavacke vestine svaciji cup of tea reklo,tehnologija,NA
nevezano rade kompanije neiskusnim programerima ti novih stranica sajt neces platis objavis oglas posao super odgovaras ajde uradis test test napravis stranice sajt posaljes jave im iscimaju ljudi xd,tehnologija,NA
frilensing radiš svakakav bukvalno poznavanjem vorda eksela sasvim zaradjuješ normalan život po svim načelima moraš imati strpljenja sreće upornosti brat teče pitaj srednje cirka ulovio posao ni tačno kakav prebacio e meseci razbija napredovao prilično brzo skontao poslovi mahom limunada mahom monotoni uglavnom naročito dosta plaćenih šalješ prijave ti zvuči iole ugl gledaju prvih pošto im stigne gomila tim zezao početku bukv popunjavao uplatnice radio slične gluposti brzo krenuo radi normalne stvari otkud idi dms novom sadu stalno zapošljavaju a plate im odlične,tehnologija,NA
idi planinu kupi zemlju sadi paradajz nabudži engleski nauči jezik daji časove onlajn klince podučavaš matematiku fiziku onlajn superkul nemaš radno vreme šefa kolege kancelariju ideš hoćeš odredjuješ cenu sopstvenom vremenu moraš cimaš taksi kiša parking radiš gaćama papučama košulji zanima plaćaš ni poreze oćeš ,tehnologija,NA
stvarno liče postovi izmisliti sopstveni jezik,tehnologija,NA
druže lakše ep gilgamešu preveli ,tehnologija,NA
 tačno zaista preterao moram početi lepo izražavam,tehnologija,NA
casovima tesko ces prebaciti soma evra a osam sati slusanja nekoga objasnjavanja necega raznim debilima jebeno jezivo ces frilensujes frilensuj neces zaposli firmi a razvijaj slobodno vreme usere nemam predstavu krecu plate web web startu slabo obucenih klinaca tehnicki verovatno plate e uce nule siguran ti full stack embedded razni app developeri uopste razmatraju platu ispod e pocetnu znas html css ok guli iskilujes naucis js slicna sranja bukvalno jako firmi idu ispod e doduse slabo poznajem web trziste potpuno drugom svetu softver inzenjerije,tehnologija,NA
zavisi ja ljude naplaćujem e sat manje lenj predavao švapski a on naplaćuje sloboda probudiš sredom rešiš tegliš krevetu pola prostog razloga jedini kome polažeš račune neprocenjiva ustaneš ujutro napolju toplo plavo zeleno žene ponovo smeju prolaze ulicamaobriješ istuširaš daš slobodan dan odeš kafanu šumu plažuodvedeš klince pecanje fudbal zamisli svakodnevno moraš sediš zajedno mnom nekakvoj kancelariji ti šef,tehnologija,NA
zamisli svakodnevno moraš sediš zajedno mnom nekakvoj kancelariji ti šef radije beskucnik,tehnologija,NA
 provozas wolf warrior maximum speed acceleration off road electric scooter,tehnologija,NA
zavisi ja ljude naplaćujem e sat manje lenj predavao švapski a on naplaćuje drzao casove naplacivao e sat po dalje gola kurcina posla casa dnevno sati posla napornije sati rada firmi e dnevno radna dana proseku e mesecno konstantan priliv a nemas e hoces ikakve doprinose ikakav kredit slicno ti kurcina uplacujes doprinose izadjes e max itom bukvalno klizno radno vreme ti klizno osam ujutru h pocnes radis ubodes pravu firmu plus radis sati proseku dnevno nakon godinu dana ti plata e kojoj iole pristojnijoj firmi niko zivi cimne vikendom moras komuniciras ljudima minuta dnevno a tih minuta ti aktivno pricas minuta itom ti seniorska plata najcesce opsegu e uglavnom dobijes nakon tri cetiri godine srbiji najvise ljude smara menjaju firme a povisica jednoj firmi ti slabija ponuda prilikom menjanja firme tim zalepis jednu firmu lagano nakon tri godine doguravas e bukvalno drzao casove godinu dana vrh kintu period zivota bukvalno postoji bolnije iskustvo pogotovo duze staze plus ustaje funkcionise zavisis zavisis jebene casove a niko normalan planira mu sutra ustaje mu razvlaci po krevetu a tada kasno pomeranje casova,tehnologija,NA
 reme melkor hteo kaze predavanje engleskog kinezima it ja solidno zaradi srpske uslove dodatan prihod uz drugi posao tacno bavi programiranjem makar hteo kaze posto jedva ista razumem melkor translate,tehnologija,NA
sloboda probudiš sredom rešiš tegliš krevetu pola prostog razloga jedini kome polažeš račune neprocenjiva ustaneš ujutro napolju toplo plavo zeleno žene ponovo smeju prolaze ulicamaobriješ istuširaš daš slobodan dan odeš kafanu šumu plažuodvedeš klince pecanje fudbal ok deo ultra glup okrenes jeste uradis jednom otkazes casove izgubis klijenta zauvek dobijes losu ocenu useres karijere fazon ocena upwork radis negde drugde proculo nepouzdan izbegavali sirokom luku jako brzo,tehnologija,NA
predavanje njemackog posao nemas drugo odredjeni period postoji deficit ljudi znaju jezik a potraznja ogromna ja jedva nasao trebalo dugorocan posao ovoga reme rekao trebali casovi odlaska njemacku naplacivala profesorka kinti sat ipo jeftinija varijanta hoces kakav takav kvalitet,tehnologija,NA
