post,tema,topic
ma ja kontam insistiranje tim terminima glupo prvo želi rodna ravnopravnost kraja jasno termin ukazuje ženama poštovanja obe teorije naći argumenti po prvoj teoriji poštovanja ukazuje koristi muški termin cara rekao žuljala klupu godine završi pravo logično dobije istu titulu diplomirani pravnik njen muški kolega korištenjem termina ženskom rodu pravnica potencijalno titula degradirala po drugoj teoriji zapravo ničega omalovažavajućeg ženskim terminima jednako poštovanje muški čine degradirajućim ustvari pokazuje internalizovali patrijarhalna shvatanja po žensko nekako manje važno pošto argumenata obe škole mišljenja jasno zašto forsira žene moraju koristiti termini ženskom rodu međutim prema cijeloj toj stvari ja ravnodušan pametnija posla baviti manje jasni ljudi trigeruju prave temu realno boli stojko oće koristiti termin profesor profesorica ženu predaju apsolutno zabole jasno ljudi lože,drustvo,NA
lupate glavu nebitnih stvari sasvim normalno zivi uplitanja pitanja,drustvo,NA
loze el im silu natura kosto nasilu forsiraju pedere idu svima jevropa evropske vrednosti isti centar bukv kazem soros,drustvo,NA
inace realnim postovanjem nikakve veze radi cistom useravanju jezik pod izgovorom ljucki prava,drustvo,NA
 kratko jasno,drustvo,NA
galantni kosovac lupate glavu nebitnih stvari sasvim normalno zivi uplitanja pitanja galantni kosovac veci problem cena grafickih pljune bar evrica pristojnu dokle jbt okrenimo resavanju pravih problema veći problem zaslužuje posebnu temu,drustvo,NA
 galantni prioriteti,drustvo,NA
hahah jedna banana jovoru miroljubivih njemaca deportacije njemackoj godine deportirano ljudiaspxindexrefnaslovnicavijestinajnovijed,drustvo,NA
sedim jednom uglednom krugodvojkaškom lokalu iza cca kokošaka “ l znate ilija veruje genocid” uzdasi žene glave doći,drustvo,NA
 volim ilija negator,drustvo,NA
žene glave doći vrlo nepopularno tačno mišljenje žene izglasale apsolutno ubilo pojam zadnjih godina,drustvo,NA
žena po svojoj prirodi vrlo labilna ličnost im zabranjeno glasaju naravno svijet ispašta tih normalnih žena osećalo doprinose nečemu a stvari plivaju govnima posrale klasične debiluše,drustvo,NA
takoe henzo revidirati glasa a mejmun kroji kapu normalcima,drustvo,NA
 iskreno vidim nikakvo rešenje demokratije,drustvo,NA
 brini henzo sama jede max nece dugo,drustvo,NA
 cista mira nozem napao zenu sjedila klupi slutila vjerovatno afd kriv prokleti ,drustvo,NA
 pocine zlocin deportovati svakako a ovi drugi ostanu posto d b r b r ,drustvo,NA
očistiće braća švabe uskoro skuplja materijal ostati peškir peškiru krene blitz kažem oluja,drustvo,NA
 bate krene ja migrant kojekuda po zapadima,drustvo,NA
 izgleda odrastati nasilju takvog odgoja odes lako stranputicom cak mere ljudi potencijalnog mucitelja ubicustoga neguju porodicne vrednosti zdrava porodica oslonac ,drustvo,NA
 izgleda odrastati nasilju odraste nasilju a tek odraste iskusi nasilje atomski recimo fender on ti popasa samara poznijeh godina trebali mu ti samari,drustvo,NA
 dobio batine upisem svesku,drustvo,NA
 djao znao reka dobio samare kakvom studiu vrlo dobrog prijatelja upamtio,drustvo,NA
friendly fire racuna ,drustvo,NA
al zipa jovora stavio uvodnom postu omogućiti svakome lakše ostvari partnerske bračne veze uključujući lgbt populaciju omogućiti svakome lakše podiže svoju usvojenu djecu uključujući lgbt populaciju povećati dječji dodatak a kontinuirano gurao tezu ovu grupu ignorisati bukv davati im spec znacaj,drustvo,NA
 nenormalan ,drustvo,NA
 cara niti promovisati niti diskriminisati zar teško porodične vrijednosti tiču prije heteroseksualnih parova djecu lgbt trpati priču a po ni doživljavati prijetnju prosto izvan im dati prava uključujući pravo održe prajd žele ispirati ostalima mozak tim prajdom dobija time mjesec dana tupi prajdu zabranjen a kraju puste odmah pustili a tv program posvetili nečemu drugom,drustvo,NA
konačno dobre vijesti tiču pravih porodičnih vrijednosti christian right is coming divorce next some conservatives want make it a lot harder dissolve a marriage explained newsletterdivorce no fault states marriage republicans razvod no neprijatelj porodice porodičnih vrijednosti kaki lgbt kaki bakrači razvod čemu posvetiti pažnju,drustvo,NA
 zabraniti brak razvod počeo sklapanjem braka,drustvo,NA
jovor vratio punoj snazi,drustvo,NA
jovo daj ekskluzivu izbora red nestaneš put izmešetariti rezultate drine,drustvo,NA
kakav razvod šuti trpi prelom prelom zarašće ti gulaš zagorio desilo ,drustvo,NA
ma štaš razvodit oženiš jednu,drustvo,NA
bukv zenis jednom a v a n t r a v a n t r a,drustvo,NA
aventura obsesión,drustvo,NA
oženiš jednu postoji razlog zasto islam religija najvecem usponu,drustvo,NA
iirc asds arapi ciljaju žene disbalans dve udruže protiv treće mučenice četri žene kapak,drustvo,NA
vezano razvod recimo američki konzervativci žele urade ukine razvod krivice no fault divorce tj dokazati krivica jednog supružnika dopustio razvod problematično krivicu teško dokazati a situacija oboje žele razvod bukvalno morali izmišljati krivicu im sud dopustio razvedu protiv inicijative po razvod krivice postoji barem situacijama oboje žele razvod tj ni jedna strana tome protivi a jedna strana želi razvod dvije opcije vrati stari sistem strana želi razvod dokazati krivicu problematično lako naći dokaze sud odobri razvod krivice odmah prvu tj socijalna služba zaista napravi ozbiljan pokušaj mirenja a formalnost jedna ideja smanji automatizam dodijele djece ženi sud izvaže slučaja slučaja a žene ideju im pripasti djeca majke dovede olako traže razvod drugih ideja nemam svjestan činjenice previše oteža dolazak razvoda imati kontraefekat sastojao tome ljudi rjeđe sklapaju brakove plašili mogućnosti ostanu zarobljeni problematika jednostavna,drustvo,NA
 štresiraš razvoda brine,drustvo,NA
razvodi postoje pamtivijeka jovor zabranite razvode odrastanje oba roditelja loše utiče djecu razvodi ok brt necemo dešavati jovor rispekt riješili probleme brakovi okončani smrću jednog supružnika am joke ,drustvo,NA
pun distopijskih ideja jovo,drustvo,NA
citat fejsbuka dobar razvod loš brak,drustvo,NA
dobar razvod kombinacija riječi sama po oksimoron slučajeva,drustvo,NA
jova domaćinski procente koristi,drustvo,NA
jova sig sedmice mesece potrosio sacuva brak izmedj sina jedinca migranta mejmuna valja brak institucija scena ping pongu radis djeteta bolesniku lepo vratis ukuću,drustvo,NA
onakvog djoluba vredi sacuvat ukući,drustvo,NA
predivna srbijanska tema upis,drustvo,NA
solidna versko fanatička spika pamtiveka bog nalaže imate dece stasati muške vojnike topovsko meso službi elite vlasti žemske dalji oplod kurve gorenavedene elite odreknite slobode kotite ovce šišamo šupičkumaterinu veku odredjuje kim sklapam rasturam brak a ja lično prilično konzervativan po pitanju porodice učinio stvari održim porodicu nakon donošenja dece svet sama žena potegne nož decu stvar nikada komšiji kenjao tome radi po tom pitanju,drustvo,NA
okej ti logika che vu razumijem otpor nametanju miješanju strane a poštujem kažeš dao sačuvaš porodicu slažem tim gledaš današnje napore ojača porodica radi ni stvaranju buduće vojske ni tretiranju žena služe razmnožavanje iako nekada stvari jesu imale određeni značaj promijenilo suočavamo depopulacijom skoro svim razvijenim zemljama dosta ljudi razvodi nekih bezveznih razloga okej pretjerana mjera ukida razvod krivice razvoda nikakvu krivicu dokazivati država uradi a ide ni čiju štetu zaista službe ozbiljno pokušaju pomire supružnike naročito malu djecu djece im djeca odrasla frka malu djecu stvarno učiniti moguće porodica rasturi izuzetak situacije nekog maltretira tuče zlostavlja vara tome slično takvih krupnih problema porodicu pokušati spasiti kažem vezi starateljstva stojim iza dijete po automatizmu pripada majci upravo automatizam olakšava razvode nek pripadne dijete majci većini slučajeva nek slučajeva automatizma difolta,drustvo,NA
jovo ja rat počne odmah religijski vrh promoviše porodične vrednosti porast nataliteta medj žgadijom sopstveno potomstvo evakuiše po zelandima švajcarskama pod religijom pored abrahamskih monoteističkih ubrajam komunizam fašizam isti dogme sveti spisi uniforme simboli veliki organizovani skupovi ograničenje umetnosti obrazovanja ishrane mešanje porodicu država pravo dužnost predlaže mere po tom pitanju nikako donosi zakone pričamo slobodnom društvu,drustvo,NA
 najbitnije pitanje decu porodica dodje pred razvod ostanu nesrećnoj kući gledaju roditelji jedno drugom kljucaju jetru sunovraćuju alkoholizam kliničku depresiju pokušaju iznova nadju mir ljubav blagostanje svojoj deci poželeo,drustvo,NA
zakoni uvijek pitanje kakvi zakoni čitav ispit porodično pravo bavi tim zakonima slažem zabranjivati razvode obzira krivice kažeš potencijalne buduće ratove nekog smisla donekle plaši misao mogao razlog tome promovišu porodične vrijednosti crkva stvari promoviše uvijek ratu miru siguran gura pred velike ratove al bavim ja nekim potencijalnim mračnim uzrocima promovisanja porodice ja smatram ti zapravo trebaju nikakvi posebni razlozi promovisao suštini jedna društvena vrijednost dobra sama po a dobija naročito značaju situaciji hroničnu vrlo ozbiljnu bijelu kugu solidan stepen otuđenosti društvu,drustvo,NA
istina promoviše ratu miru jače ratu a najjače pred rat a zemlja pati bele kuge krivica dugoročne politike zemlje plaćamo porez valjda pametno vode žavudr zemlja vodi glupu politiku ja promenim zemlju slobodan mahanje zastavama pevanje himni veličanje istorijskih uspeha kmečanja nad istorijskim nepravdama živim planeti zemlji,drustvo,NA
 najbitnije pitanje decu porodica dodje pred razvod ostanu nesrećnoj kući gledaju roditelji jedno drugom kljucaju jetru sunovraćuju alkoholizam kliničku depresiju pokušaju iznova nadju mir ljubav blagostanje postaviš stvari naravno djeci roditelji razvedu žive jednim kakvoj takvoj harmoniji a drugim roditeljem kontakt englezi rekli no brainer tj sasvim očigledno zaključak počiva tvojoj početnoj pretpostavci gledanju stvari kaže roditelji jedno drugom kljucati jetru razvedu kaže postati depresivci alkoholičari kaže kuća nesrećna naravno dešava određenom broju slučajeva nikako pravilo ti zapravo čini smatraš brakovi pred razvodom nepopravljivo loši toksični a slučaj ti konzervativan kažeš potezao razvod došlo grla nekim ekstremnim situacijama hoćeš ljudi potežu razvod manje ozbiljnih razloga povod razlog razvod bezvezan velike težine kaže tada razvod ispravna odluka zar moglo pitanje postaviti drugačiji način primer ovako najbitnije pitanje decu porodica dodje pred razvod im roditelji prevaziđu međusobne nesuglasnice ukoliko velike izađu tih problema jači ostanu braku ponovo nađu sreću oslonac jedno drugome im porodica trajno raspadne a potencijalno sasvim odrode jednog roditelja a drugog roditelja gledaju godinama samog naći drugog partnera gleda stari ičije podrške gdje emocionalni teret dijelom pao samu djecu,drustvo,NA
istina promoviše ratu miru jače ratu a najjače pred rat a zemlja pati bele kuge krivica dugoročne politike zemlje plaćamo porez valjda pametno vode žavudr zemlja vodi glupu politiku ja promenim zemlju slobodan mahanje zastavama pevanje himni veličanje istorijskih uspeha kmečanja nad istorijskim nepravdama živim planeti zemlji ti reći ovdje mnoge stvari pametno rekao nadam nisi pravu vezi ovim najjače pred rat gledati državu datost cijeli svijet biraj gdje ćeš složio bijela kuga loše politike pogledaj statistike nataliteta širom evrope razvijenog svijeta generalno svugdje rađa nedovoljan broj djece prostu obnovu stanovništva srbije pogrešne politike,drustvo,NA
 srbije naravno štaviše natalitet najbrže raste najsjebanijim državama srbiji problem davno živelo relativno ljudi sećaju funkcionalnog društva a pored raznorazne vrednosti srozale ljudi nemaju volju želju a često ni osećaju potrebu prave svoju porodicu,drustvo,NA
 ti postavio razvod dodje pričanja razvodu ogromnom broju slučajeva sreće porodici pogotovo roditelj roditelj oboje stvarnu alternativu,drustvo,NA
a sem većina starog kontinenta njihovih kolonija odavno pomirilo nekim životnim standardom fazonu dc eto nuklearne porodice dece naravno pod pretpostavkom država izolovana sveta odmah počinje postavlja pitanje dodje negativnog rasta babama briše gujsce godina država izolovana sveta osim nisi koreja migranti popunjavaju jaz demografiji imati dovoljno humanosti ostaneš priseban ti nasumičan karam prasad pomera dupe ping pongu pauzama izmedju opštenja tvojom ćerkom ’ sinom,drustvo,NA
ljubav pobeđuje,drustvo,NA
pogotovo roditelj roditelj oboje stvarnu alternativu nevezano politiku nemaš stvarnu alternativu a brak ti maksimalno sjeban razvod tačke gledišta ličnog interesa strateški totalno pogrešna stvar problem razvoda jest tome jedna strana nađe alternativu zapravo glavni razlog razvede iako brak suštinski loš strana time zadovoljava konstrakta rekla brže jače briga rastura brak porodicu a budu žrtva djeca druga strana našla takvu alternativu,drustvo,NA
 imati dovoljno humanosti ostaneš priseban ti nasumičan karam prasad pomera dupe ping pongu pauzama izmedju opštenja tvojom ćerkom ’ sinom niti protiv migranata niti protiv gejeva tvrdim narod oslanja migrante mu popuni demografske minuse narod nestane izuzetak ameri jak soft power uspijevaju svakoga asimiluju pretvore amerikance ni siguran dokad im polaziti rukom suštini postoje dvije opcije pomiriti demografskim porazom postepenim nestankom uraditi po tom pitanju mjere protiv migranata razne pronatalitetne politike a istini volju pokazale ekstremno neefikasne slučajeva gdje primjenjivane ukratko radio im nudio moš natjerat ljude prave djecu odustati iscrpljen kompletan spektar potencijalnih politika,drustvo,NA
abandonment issues smh,drustvo,NA
 druga strana našla takvu alternativu misliš moozh e rogonja bravo napravio topovsko meso kurave elitu izadji genetskog basena odradio reinkarniraćeš mravpuždabarpalestnac gaze,drustvo,NA
 mjere protiv migranata razne pronatalitetne politike a istini volju pokazale ekstremno neefikasne slučajeva gdje primjenjivane ukratko radio im nudio moš natjerat ljude prave djecu odustati iscrpljen kompletan spektar potencijalnih politika toeto rest my case,drustvo,NA
cuj politika ce resiti natalitet komformizam bajo kraj pocetak zapadnog mejmuna spadamo zavrsiti faks imati karijeru sportista voziti jako auto putovati po svakom kurcu deca smetnja takvom nacinu zivota plus propagandu bukv tome manje dece zapravo dece dodje guzice glavu odjednom sterilan mejmun mejmunkom karijeru emancipovana nabijem ,drustvo,NA
ukratko radio im nudio moš natjerat ljude prave djecu zapravo glavni problem pronatalitetnih politika jest pokušavaju natjerati reći podmititi ljude prave djece raznim podsticajima olakšicama dječijim dodacima sistem ti pravi djecu ti damo šargarepu ekstremnijim slučajevima nemoj praviti djecu slijedi štap fundamentalno pogrešan pristup po značajno promijenio natalitet moraju promijeniti faktori utiču ljudsko ponašanje dinamike dovode natalitet onoliki koliki recimo nekih polja trebalo raditi promjena uvjerenja npr širiti uvjerenje ljude braku imati djecu troje djece najmanji prihvatljiv minimum troje djece gleda puno djece bukvalno minimum ispod nedovoljno zašto troje prostu reprodukciju neophodno rodi dijete po ženi obzirom žene stupiti veze rađati braku morale rađaju prosjeku dvoje djece dakle najmanje troje prosjek nivou kompletne populacije žena primjer populacija sastoji žena kojih nekih razloga djecu npr sterilne udaju a ostale po troje djece prosjek sledeći x dakle žene izuzetka braku imati djecu ispoštuju minimum troje djece a recimo djecu kraju prosjek jedva prebaci neophodno prostu reprodukciju vidimo realniji slučaj desi tek pola žena zadovolji uslov a recimo četvoro djece ovakva otprilike dinamika uzorku žena neophodna ostvari minimum neophodan prostu reprodukciju,drustvo,NA
 karijeru emancipovana nabijem plan otprilike,drustvo,NA
niije cudo kakve vratolomije pametnjakovici izvode dobili decu zapravo jako veliki broj ljudi zeli decu al modz dobije kojecega idu osemenjavaju po belosvetskim klinikama al slaba vajda moderne medicine al kategorija skontala karijere slobodnog stila zivota vajde dugorocno,drustvo,NA
misliš moozh e rogonja bravo napravio topovsko meso kurave elitu izadji genetskog basena odradio reinkarniraćeš mravpuždabarpalestnac gaze a jeste postojanje alternative došlo nečeg konkretnog a pogotovo ti uvaliti podižeš tuđe dijete izuzetno oprezan,drustvo,NA
postojanje alternative došlo nečeg konkretnog ,drustvo,NA
 promjena uvjerenja prva taktika kulturološki normalizuje stav djece minimum drugi metod promjena dinamika utiču natalitet e raditi sledećim stvarima smanjiti broj vječnih studenata a ranije lakše gubilo pravo studiranje predugo studira b povećale cijene školarine obnavljaju godine c smanjilo insistiranje fakultetu pri zapošljavanju državnim firmama čime izvršio pritisak privatne firme čine realno većinu običnih poslova ti fakultet a često on traži obzira kojih razloga generalno ljudi kraće studiraju prije počnu rade prije postaju sposobni zasnivanje porodice veći potencijal dovoljno vremena rode naprave veći broj djece prestati mjerama pozitivne diskriminacije prema ženama žene iste mogućnosti zaradu ostalo muškarci nikakav affirmative action činjenica ekonomski položaj žena disproporcionalno veoma popravio odnosu položaj muškaraca uzroka povećanja broja razvoda smanjenja nataliteta prvo žene dovoljno im suštinski muškarac drugo nekih bioloških predispozicija žena uvijek loži moćnijeg ekonomski položaj muškaraca prosjeku lošiji položaj žena žene realno imati raspolaganju veliki broj partnera im zaista interesantni privlačni čini većinu brakova veza muškarcima zadovoljavaju kriterijime krhkim a potraga alternativama postaje stalna prijetnja takvom braku,drustvo,NA
 djecu učiti malena rade budu korisni realno nekom nigeru djeca štancaju koristi rade polju primjer ore njivu većini slučajeva malena uključiti kućne poslove benefit roditelje djecu cijelo društvo a roditelje logično rasterećuje dijela posla b djecu postaju ranije zrelija samostalnija debili c društvo djeca korisna samim tim poželjnija pozitivno utiče natalitet a samim tim takvi pojedinci malena naučeni rad kreiraće zdravije društvo,drustvo,NA
 prostu reprodukciju neophodno rodi dijete po ženi ah statistika ursula ponosna stranu srednjevekovni pristup prema ženskom rodu stranu prva lekcija iole valjanog profesora statistike “postoje laži boktejebo laži statistika” živimo neolib carstvu dugo diskutabilno priznajem ,drustvo,NA
 odustati uvjerenja moram pružim svom djetetu moraš moraš im pružiti osnovne uslove zdravo porodično okruženja ide tri sekcije trenira dva sporta ide privatni vrtić original patike materijalno blagostanje ograničenog benefita dalju budućnost npr jedno dijete neuporedivo korisnija stvar braću sestre trenira plivanje tekvondo djeci pružiti braću sestre a materijalne pogodnosti rastu porodici gdje jedinci malena razvijati društvene vještine empatiju učiti dijele a imaće uvijek kim igraju a kasnije porastu imaće uvijek nekoga im potpora životu dakle morate djeci pružiti životu im pružite braću sestre debelo ćete zakinuti,drustvo,NA
jovu umesto zavetnice celo ministarstva poditno ozb zeni dati drzavnu platu dece radi ak svaka kokoska htela majka a menadzerka pr jedacica govana cu srednjovekovni pristup prema zenama prva najvaznija zenska uloga majka tek druga blejanja,drustvo,NA
 srednjovjekovno pogrešno d srednjem vijeku dobrih loših stvari,drustvo,NA
naci vidim zenu prenemaze devojcica glavu zatego dao popusi,drustvo,NA
au jovo oduvek rs druga najomraženija teritorija kugli zemaljskoj francuske sata protiv volje proveo zaradio šljivu desnom oku plus izrodila manu čaoa žan mišel žar računa jevrej po majci a drugo znao toliki fa fa fašista mojoj porodici ponosni činjenicu drugi ljudi kmečali im ukućana fašisti pobili busali grudi naši fašista trankvilizovali veku možemo odigramo partiju stonog ja ionako nemač pojma po tom pitanju lako dobio,drustvo,NA
deca ukras sveta,drustvo,NA
 ukras sveta hehe,drustvo,NA
ček che vu ja ovdje branio lgbt populaciju dalje branim branio migrante ja fašista nađi jednu spornu stvar ovome napisao rekao žene diskriminisati rekao pozitivne diskriminacije ostale stvari vječne studente djecu uključiti kućne poslove važnije im pruži zdravo okruženje spada braće sestara airmax iphone vidim tome sporno dosta roditelja nemaju djece im priuštiti odrastu relativno skromnim uslovima predispozicije kasnije zdrave pojmove životu a tiče republike srpske slobodno dođi garantujem ti nećeš zaraditi nikakvu šljivu ovi stavovi ja iznosim moji stavovi nemaju nikakve veze banjalukom republikom sprskom nažalost većina ljudi površno gleda porodične vrijednosti važnije im viču uaa pederi pozabave stvarima zaista loše utiču heteroseksualne porodice a po pitanju heteroseksualnih porodica ekstremno napredne stavove bukvalno nivou novog zelanda nismo ni svjesni vrijednosti duboko ukorijenile prema nismo imali otpora razliku lgbt agende prepoznajemo strano tkivo protiv borimo ostalo maksimalno usvojili npr uvjerenje važnije jednom djetetu pružiti svijetu a važno dijete odrasti braće sestara ljudi razvode dobar dan žene idu abortus dobar dan djeca razmazuju umjesto uče nekim životnim vještinama ti republici srpskoj,drustvo,NA
materijalno blagostanje ograničenog benefita dalju budućnost,drustvo,NA
a tiče republike srpske slobodno dođi garantujem ti nećeš zaraditi nikakvu šljivu ovi stavovi ja iznosim moji stavovi nemaju nikakve veze banjalukom republikom sprskom jovo niste francuzi šejtan im nanu osedl’ daću ti izvini gruboj šali odje kasno cirka palamudi jovorima rs strejt edž ranu ranu zoru okida zagovaranje državne intervencije polju porodice okinuo,drustvo,NA
orozuje,drustvo,NA
materijalno blagostanje ograničenog benefita dalju budućnost pazi činjenica razni preduzetnici biznismeni uspiješni ljudi uglavnom potiču porodica bile siromašne socijalna mobilnost nižih ka višim klasama nažalost izuzetak pravilo ti pogrešno shvatio čovjek svojom voljom velikog truda doze sreće promijeniti svoju društvenu klasu nekog roditelja kojoj on klasi pripada kakvo imovno stanje relativno fiksno datost skladu tim perspektive njegove djece dakle kakva nečija budućnost dosta utiče mu roditelji bogati ja htio reći pripadaš određenoj klasi određenom društvenom sloju ćeš ti pare trošiti djetetu pružiš tacni razmaziš ćeš vaspitati skromnijim uslovima utiče značajno njegovu budućnosti pošto čovjek svoju klasu promijeni koristiti opravdanje nemaju djeca manje djece materijalno bogatstvo pedigre roditelja djeci koristi kasnije budu recimo trebala zaposle otvore firmu recimo roditelji pogurati nekim početnim kapitalom veze poznanstva prenijeli opštu kulturu učiniti poželjnijim poslovnom okruženju a toku samog odrastanja ubijediti zdravo djetinjstvo neophodno ići ljetovanje zimovanje svake godine tri sekcije dva sporta nemogućnost pruži svom djetetu adekvatno opravdanje odustane rađanja pravljenja djece,drustvo,NA
brat che pomenuo roditelja roditelja receno,drustvo,NA
 jovo niste francuzi šejtan im nanu osedl’ daću ti izvini gruboj šali odje kasno cirka palamudi jovorima rs strejt edž ranu ranu zoru okida zagovaranje državne intervencije polju porodice okinuo okej frka slažem intervencionizam zvuči grubo ružno ja nekako kontam izostanak intervencije intervencija nečinjenje činjenje država suveren uređuje stvari nekom društvu po difoltu postavlja pravila igre pitanje pravila postavi,drustvo,NA
država sovereign ja suveren ti suveren porez plaćaju budale najbolje državno uredjenje diktatura pod uslovom ja diktator ostalo paorizam,drustvo,NA
a tata zborit ode dosta bajke decu donose rode decu rađaju majke,drustvo,NA
 radjaju majke kazni ,drustvo,NA
che vu suverinitet zaista potiče naroda prenesen državu prostog razloga mogao francuz kome digne ti pravi šljive ti teorija društvenom ugovoru države vlada prirodno stanje rat svih protiv svih,drustvo,NA
studenti ab postoji bar uslove nikakav benefit limitiranja studiranja veće ekskluzivnosti istog ti ljudi svakako moraju uporedo rade jedino postigao veće dažbine manje sigurnu materijalnu osnovu pravljenje dece doduše postoji odgovornost roditelja tolerišu pojedine debiloide zagaze tridesete iako realno krajnja nužda žive zajedno c svakako uslov javnom sektoru hehe a diktiraš privatniku kriterijume zapošljavanja nećeš uspeti žene ideja ženama muškarac čista histerija obe strane tih žena preplašenih jovora svakako pomaže fraza postala mema ubedljiva nekih poznih dvadesetih bliži dospelost mnoge životne obračune a počinju prete kamate očekivano ženama izraženiji imperativ budu nekim materijalno situiranim najmanju ruku izvrnuti model kome govoriš boljem slučaju izbalansirati psihologiji praksi spektakularno raspasti stvari odvesti orijentalni ekstrem pendulum društvo dugo ekonomski trpi neprofitabilna zanimanja usput pružaju visoka akademska zvanja visoke prihode a net loss celinu polne histerije same usud brinuti tome deca prilično pastoralne motive… ok vaspitanje disciplina poslužiti naprave nekoga debilom nužno sprezi željom dobiju decu niti garant hteti dece jedini ozbiljan fejl razmišljanju dobra pouzdana struktura društva motiviše pravljenje produktivne dece džabe nigeri razmnožavaju prave generacije uboge sirotinje uslova društvu išta donese izdvojio odrastu relativno skromnim uslovima predispozicije kasnije zdrave pojmove životu primer patologija duhovnimoralni talog vrlo dosledno poklapa materijalnim istorijsko iskustvo uporno ignoriše predispozicije zdravo uspešno direktno proporcijalne ulaganju bistriji među žele pripreme uslove dinastiju a mutniji čekaju redu socijalno jebu sestru crveno slovo navedeno teško inspirisati ljude štancanje društvima krizi a znaju afgan mu stomak pun on spodbije svoju bulu piramida dva stepenika oba time pregazio eto pešes naslednika dvojicu sažeže američki dron umre besnila pere ulice njemačkama promptno deportovan nemaštinu jedno godina evropa skroz prsneozdravi a poslednji peder kamenovan nastavi tradiciju hiperprodukcije ljudskog škarta lep procenat priraštaja al ubedljiva slika prilika isključiš x zum fokusirao priraštaj,drustvo,NA
 radjaju majke kazni a čevu prošlo godina slušali gramofonu vrtiću sećam ovoga,drustvo,NA
 skeletore kažem ,drustvo,NA
che vu suverinitet zaista potiče naroda prenesen državu prostog razloga mogao francuz kome digne ti pravi šljive šljiva prodje manu čao nikada,drustvo,NA
ovog jovu čačneš svašta izađe provalili ste vidim,drustvo,NA
jebač tiče vječnih studenata raditi stavu fakulteta pravi imperativ dolazi vječnog studiranja nekim konkretnim mjerama imperativ fakulteta dovodi veliki broj onih realno fakultet zaglavi istom studira godina ni završi a krenuli raditi napredovali imali godina staža imati apriori negativan stav prema poslovima rade srednjom školom dosta onih studirali završi spadne poslove a dosta onih završe svejedno rade takve poslove nekog razloga imamo ideju fakultet imperativ mnogi zaglave sjebu pod najkontroverznija tačka nastojanje položaj muškaraca popravi ćeš kvariti položaj žena etički sumnjiv kažem nemoralan naglasio žene diskriminisati izostanak pozitivne diskriminacije kome govorio maksimum napraviti izbalansira odnos snaga između polova a okej stvari same po ispeglati zaista slažem djeca vaspitana rade po povećati želju roditelja djecom moglo uticati nekoj mjeri stav promijenio nivou kulture roditelji gledaju djecu parazite daješ daješ daješ a vraćaju recimo povećala svijest tome djeca korisna manje oklijevali budu roditelji npr tipičan primjer korisnosti djece višečlanim porodicama gdje recimo stariji brat sestra čuva mlađeg brata sestru time rasterećuje roditelja a sama stiče korisne vještine pogledaj odgovor kamenom temu ostao prošloj stranici tvrdim materijalno bogatstvo uopšte bitno bitno nekim kasnijim fazama sem lako promijeniti samim tim opravdanje prave djeca mogao slobodno reći sirotinja razmnožava a tek fašizam pogledaj prošlost ćeš vidjeti mnogi naših velikana potekli sela relativno skromnih porodica,drustvo,NA
džabe nigeri razmnožavaju prave generacije uboge sirotinje uslova društvu išta donese miles davis lewis hamilton percy lavon julian have joined chat,drustvo,NA
 dalje ti manučao zalepio šamar lol,drustvo,NA
miles davies lewis hamilton percy lavon julian have joined chat brate jebač prošlom postu opleo rasistički pogotovo rečenica duhovnimoralni talog vrlo dosledno poklapa materijalnim a mnoge psihološke ozbiljne studije dokazale zapravo suprotno tj npr bogati po pravilu veće stipse jesu bogati a sirotinja spremna sirotinje pomogne drugom prije ti stati pješačkom prelazu vozi opel kadet nekom nabudženom džipu pare udare uglavu ljudi probahate kažem uvijek slučaj neću ja udaram stereotip drugim stereotipom hoću kažem stav siromašni ljudi manje vrijedni moralnom smislu pogrešan,drustvo,NA
a budale,drustvo,NA
 dalje ti manučao zalepio šamar prolazimo kroz fra putu eng ja predložio avion jeftinije kombijima redu strogo auto putem pravac kale sati kroz žabaristan noga gasu stajem naplatnim šalteruše šalterušani pričaju iskjlučivo fra ja treće počnem odgovaram serbskom pete im majku čaoa čaovljevu majku uz dvolični osmeh naučio emgleskih podanika stižemo kale negde uveče trajekt dover sutra sabajle ekipa ode kunja š smeštaj bubnjar tonac ja fazonu ajmo pivo vozilinavigirali kroz nesvet poslednjih sati kafića kraj drugog ušli prvi drugi stiže ekskurzija omladih žabojedaca ak muških srazmerno pičetine barely legal uz pivo krenemo emgleskom utrčao klizeći ledja hehe odjednom pada medj tabla kojoj reklamira supa dana pada stakleni leti staklo strane toncu seče arteriju desnoj ja pošto najvisočiji ovih nesoja ustajem fazonu saću vi utepam škk došli zabijemo pivčugu sove shvatim lice lice naloženih fra adolescenata huška homosekšual raspravljaj njim nabodi dozvao vidim pesnicu povećava izmaknem potkačio morao nosim sunčane sledećih dana došla žandarma onom drugom najmanjem pežou valjda metar po scena crtanom izlaze pežola batinaju klince izvukli popuše lulu mira rekli e vi ste emglezi dobacivali našoj pičetini topa kakvi emglezi kiwi vendi rekla napravili preokret stepeni aaa vi ste kiwiji sori bro kamate kamate niste odma rekli džona lomu kia kaha čru stori,drustvo,NA
jova sprema narodnog poslanika vidim pokupiće glasove penzionera ratara krezube srbijesrpske pičke rađa on brani tvornice radnicima sirotinja moralno superiorna ostale floskule drže razne dodike slobe vučiće vlasti otkako sveta veka,drustvo,NA
