post,tema,topic
 omiljena tema šteta slabo aktivna mog skromong amaterskog doprinosa uslikano mobilnim telefonom ,umetnost,NA
 istanbul riblja pijaca,umetnost,NA
 yerebetan istanbul,umetnost,NA
 upisem pogledam slike skorije vreme,umetnost,NA
 aja sofija,umetnost,NA
pošta rodemack jedno selo nekih km francuskoj ,umetnost,NA
 im ružna pošta jebeš standard,umetnost,NA
jbmlga stvar ukusa nekako najlepša pošta ikada video ,umetnost,NA
 ćuran ovča,umetnost,NA
 ovakvu zgradu pretvorili muzej a francuskoj pošta e standard ,umetnost,NA
 radjevina,umetnost,NA
 nekih mojih ak drugova gitara ak umetnički pokušaj ak ekskurzija ak selu zalazak sunca ak ,umetnost,NA
 lep zalazak,umetnost,NA
skoro bar leti ,umetnost,NA
ekstra mesecka ekskurzije stvarno dobra nekoj boljoj rezoluciji,umetnost,NA
nemam najbolje moglo tad imala fotoaparat sliknlo kamerom mobilnog ,umetnost,NA
prodavnica slatkiša džidža midža strazburgu ,umetnost,NA
mesecka genijalna ,umetnost,NA
 majo ni loše svidjaju ,umetnost,NA
 orta,umetnost,NA
 šteta super ovako bolji aparat ,umetnost,NA
 ćeš sigurno lepše slika ubaciću sutra ranije ni videla tema lepo,umetnost,NA
 vračevgajsko jezero,umetnost,NA
upisana,umetnost,NA
 dunav beograd,umetnost,NA
mesecka nik nezno romanticno nostalgicno ,umetnost,NA
jao puno spavalice lepo rekla ti ,umetnost,NA
lepe fotografije ovoj strani inače ja mešam dve spavalice mesecka l jedna druga asocirate noć mesečinu spavanje nemam pojma mešam ,umetnost,NA
jeste stvarno lepe ozbiljno mešaš spavalicom lepo piše jedino imena slična ,umetnost,NA
mesecka cemu forget simpa mesecka lepo piše jedino imena slična nemoj ti pises ,umetnost,NA
ma postove slično pišete no neću spemujem temu nemam postavim,umetnost,NA
nemoj ti pises ma ideju a zadnje vreme no ma postove slično pišete sestre no neću spemujem temu nemam postavim slikaj ti dopadne priroda puno lepih stvari svakodnevnog života budu zanimljivo slikane ,umetnost,NA
mesecka ja al osim mobilnim nemam čime prošlom imala finih fotografija al ukradoše ni komp prebacila ,umetnost,NA
 stari telefon upao reku jedno dve godine prebacila komp tad slikam odmah ide kompjuter slučaj smotana ,umetnost,NA
 pametno žao tog telefona najviše nekih slika nabavim bolji slikaću ,umetnost,NA
hej živa tema kul nemam konkretno dana ekperimentisanja kačio jednu planeticu nekoj prethodnih ,umetnost,NA
odlicno,umetnost,NA
videcu ovih om aprilu dobar pogledima brutalnu fotografiju napravim,umetnost,NA
 kačio jednu planeticu nekoj prethodnih jesi videla lepo ,umetnost,NA
 onako lsd fotografija ,umetnost,NA
eo jedna ak ,umetnost,NA
hujo smrad eo jedna ti slikao jao fora lepo ,umetnost,NA
lepa tema ak ak ak ,umetnost,NA
mesecka preoravaš krtičnjake slikama dođem ti krem bananicu ,umetnost,NA
stvarno ti svidjaju ti puno dodješ lepe drago ,umetnost,NA
 nekako umiruju boje ,umetnost,NA
 ja smirena slike takve ti jednom stvarno ,umetnost,NA
 ja nemam dobre slike smiren jbga studenstki život stresovi alkohol tresu ruke a nemam stativ ,umetnost,NA
ma kaže nemaš ubaci vidimo a ni lako uzbudjujem onako smireno prihvatam neću stresiram džabe ,umetnost,NA
 reči motivacije pričali krenuo trenirem fudbal šalim drug vrati kabl prebacim komp ,umetnost,NA
 oživim temu ,umetnost,NA
slučajno šetao pored potoka svojoj njivi uslikao mobitelom ,umetnost,NA
 oslo kopenhagen stokholm,umetnost,NA
uu skroz dobre dve novije trčanja ak ak ,umetnost,NA
slikano aprila ,umetnost,NA
capoon slikano,umetnost,NA
 maj dan ,umetnost,NA
capoon slikano romanija,umetnost,NA
 jedna dorucka ,umetnost,NA
capoon slikano slikano han pijesku jebač reče romaniji slika uopšte umetnička slikano auta,umetnost,NA
 l iko objasniti okacim sliku lolololololo,umetnost,NA
moras poena definicija opciju,umetnost,NA
e yeahbatch dodali imat bar meseca staža sajtu,umetnost,NA
a klipove,umetnost,NA
e yeahbatch dodali imat bar meseca staža sajtu e znao,umetnost,NA
 doduše devojka slikala prag češka vidi zar ,umetnost,NA
metro pragu ,umetnost,NA
železnicka stanica krakovu ,umetnost,NA
verona ak ,umetnost,NA
nica by ak ,umetnost,NA
 pljaža ekskurziji ak ,umetnost,NA
kopenhagen ak ,umetnost,NA
tossa de mar or something ak ,umetnost,NA
ada safari ,umetnost,NA
 uživancija nekog cicice adi ,umetnost,NA
halmstad švedska plaža tylösand ak ,umetnost,NA
 ja vidim odoše pare poreza,umetnost,NA
geteborg simpatičan izlog radnje ak ,umetnost,NA
zima halmstadu ak ,umetnost,NA
 kavala,umetnost,NA
saarburg nemačka ,umetnost,NA
strasbourg francuska ,umetnost,NA
sud luksemburgu ,umetnost,NA
jedna sasvim obična koza barajevo ,umetnost,NA
žagrović kuća babe ,umetnost,NA
 bicura ,umetnost,NA
 novog ekskurzije tačno slikao sećam ,umetnost,NA
juče slikala ak ,umetnost,NA
svaka ti čast umjetnost ,umetnost,NA
pih stavljala slika razjebali linkovi ponovo ubaciti valjda moći ti ,umetnost,NA
ekskurzija ak selu ak ,umetnost,NA
ulcinj prošle godine ak ak ak ,umetnost,NA
ajd dodam ja nadri fotke novy gej životiњske ajde ,umetnost,NA
 dodju ružne naspram tvojih džimi ,umetnost,NA
 znas dodju boljih postova temi,umetnost,NA
smradu imade ti aparat,umetnost,NA
smradu imade ti aparat isti olympus sp uz dobre lode strane pri slabom osvetљeњu ume podbaci poprilicno narocito pri velikim zumovima paun zacuđujuće ispao obzirom uslikan razdaљine metara al mu promadio ćubu љudei komplimentima ,umetnost,NA
bec inspirativan vidim ja smijem nikako okacim slike hundertvasera ,umetnost,NA
dobar dobar imat smisla eto dobre slike pratim cesto emisiju nednal čiogrefik zove cini nevjerovatne fotografije kul emisija kul slika nenormalnih aparata ,umetnost,NA
 izgleda nerealno,umetnost,NA
 ti đimi zasro prvo rabiš mejnli centralni kadar a radi uglavnom ide trećine drugo zapušeno ti nagazio po crnoj po kontrastu po nečemu nagazio previše čini obrada ps akcija preset lr a šljaka put svaku fotografiju mrdni ti slajder daj ti odu detalji po tamnim partijama naročito trza žuč vinjetiranje desne strane ja sklonio pauna jesi sasekao prosiriti obradi poprilicno uniformna pozadina lakše aparata tiče alat problem majstor jedna domaceg terena nie moa slična oprema gora stavijo ja pederski smajli banuieš boli dupe iskreno lololololo,umetnost,NA
 ti đimi zasro prvo rabiš mejnli centralni kadar a radi uglavnom ide trećine drugo zapušeno ti nagazio po crnoj po kontrastu po nečemu nagazio previše čini obrada ps akcija preset lr a šljaka put svaku fotografiju mrdni ti slajder daj ti odu detalji po tamnim partijama naročito trza žuč vinjetiranje desne strane ja sklonio pauna jesi sasekao prosiriti obradi poprilicno uniformna pozadina lakše aparata tiče alat problem majstor divi gavajo zadto imad potrebu kvarid ovu lepu temu kojoj skupљaju kreativni љudi a takvih vrlo ostalo ovom sajtu prvo ja profesionalni fotograf iskreno zabole proser pravila profesionalnih fotografa poznati uspeli životu smatraju њihova rec zakon a narocito bole tukididi pravilo trećina pomenuo vau kul biću poznat priznat fotograf uvucem cmar ostalima neću rabim centralni kadar ići trećine viњetiraњe desne strane svih strana iste slike gledamo pojava trza žuc okej vidid ja svrdavam gaće pojavu između ostalog ocima vidim svet skoncentridem centralno vaљa a periferne pojave beznacajne љude zamracim smetali vid onu treću sliku odozgo objekat zove hundertvaserhaus lik projektovao cak ni arhitekta slikar saopdtio arhitektama profesionalcima svoju oblast želi zgradi budu neravni podovi krivi zidovi raste drveće kroz zgradu trava krovu smejali mu arhitekta inicijalno zapoceo projekat odustao istog mu ideja uklapala tadadњe arhitektonske standarde zgrada postala poznata svetu isti arhitekta gleda ugradi prihode iako odustao projekta podto preopsednut pravilima њemu fotograf idlo žuc viњetiraњe forsirao trećine hm razumed stavijo ja pederski smajli banuieš shvatim ajde shvatiću zezad ,umetnost,NA
skoncentridem centralno vaљa a periferne pojave beznacajne љude zamracim smetali vidi nejasno ja neću objasnim zašto ljudi bitni pogleda zaključi želi umetnost alo ak ak a ovako ak ,umetnost,NA
ok ja kvarim temu dam dobronamernu konstruktivnu kritiku izvini nakon ovoga uvlačim dupe svima postuju način doprinesem temi dovoljnoj meri zasenim grehe prvo fotografi smislili pravilo trećina starije ni ja držiš tog pravila pijan plota nekada smisla primer tvojoj prvoj fotografiji ja vidim građevinu oduševila most polovina prazan prostor reći kompozicijski opteretio levu stranu a desna ti relativno prazna ovom napakovanom vinjetom iritira smetala izraženija leva rekao smeta desna ljudi smetaju scenu lik namestio tačno trebao pomeris kadar levo pravila trećina a zašto rekao smisla ići po pravilima trojica zaključila valja nakon iznapijali veče tačke koncentriše pažnja posmatrača trtomudim dalje dobio strane simbolike mali čoek veliku gradu mogućeg negativnog prostora dijagonale ti dao most a vidi vraga počinjala negde gornje trećine nemam protiv centralnog kadra trećoj leži meždutim štošta protiv prepaljenih zidova zapušenog podstepenja odvlače pažnju pogledam sekundu pogled skreće presvetle delove a gledam stepenište brže a stepenište ti centru kadra dakle centralni motiv dolazi izražaja mogao šire ostalim treće jesi opališ dve vertikale spojiš iako tesno previše pauna rekao daj mu prostora gore prodiše kadar kraju ti znaš scena izgledala stvarnosti ti fotografisao centralni motiv najviše zainteresovalo sutra ja ja konkretno posmatrač popio komentar tipa boli dupe de ti a zaboravio upravo periferne stvari stvaraju pola utiska smisla razmisliti naguraš centar hoćeš opališ brzinu ti svršavaš vinjete šitstagram jefekte pohvalno rezldezl efektčić zadivi početku brzo izgubi smisao postane kitnjastost a kitnjastost gej dakako,umetnost,NA
aha ti konstruktivni komentari ide žuc ovoono reći kompozicijski opteretio levu stranu a desna ti relativno prazna prazna desno mosta najjace slici smetala izraženija leva rekao smeta desna izraženija jednake sloj oblaka debљi samim tim tamniji vidid vaљda a stepenište ti centru kadra dakle centralni motiv dolazi izražaja ti teoretski možed znad centralni motiv brate ja fotograf niti nameru ikad budem zarađujem pare promovisao tom poљu daљe vukajlije čabe pricad stvari boљe opustid oslobodi previde pridržavad standarda a umetnosti nikada uspevali љudi previde pridržavali pravila,umetnost,NA
trza žuč slengovska sintagma uvredljivo ubr nedefinisana yato linkovana a nekada rečnik slenga valjda zajebao riknuo monitor savršene ti fotografije trebalo komentarišem pogotovo vidim fotografisao oslepo pregorenije zidova osim tipa nadrealno moćno swatko nastavi ovako potrebe usavršavaš jebiga baviš ti time profesionalno najbitnije zajebati pravila slikar pridrzavao zlatnog preseka pravila trecina pufff umetnik tome pronadju,umetnost,NA
ahaha niko kacio fotke mu davao strucnu analizu osim profesionalac љudi amateri zabole pimpek analize zabole budu umetnik jbt kace fotke љudi a ti preterano primad plus vidim cega okomio minimum љudi kacilo potrebe usavrdavam bavim time profesionalno rekao najbitnije zajebati pravila zabole pravila jednostavno karijera filologa zavisi fotografisaњa slovackih mostova opterećuj molim a price prodaj hipsterima devijantarta flikra,umetnost,NA
dajte ljudi raspravljajte došli gledamo slike uživamo bar jednoj normalnoj temi opušteno ,umetnost,NA
dajte ljudi raspravljajte došli gledamo slike uživamo bar jednoj normalnoj temi opušteno tome pricam ,umetnost,NA
ja ja strefio ovu čimijevu umjetnost centralnog kadra naime slika urađena nade delte pg pomama dinosaurusima ja podao vidio uslikao onako umjetnicki đimi eve ti centralni kadar ak ja odradio trećinu picke materine boba pidљivog vaљalo ,umetnost,NA
 fotke odlične smare spemuj ,umetnost,NA
neću morao pokažem đimiju centralni kadar najcistija tema forumu najcedće posjećujem iako nidta pidem ,umetnost,NA
mesečka džimi ostavili ste reči svaka vam čast pokušaj ,umetnost,NA
 liblet ak ak ak ak ak ,umetnost,NA
jao mesečka ljubim ruke ,umetnost,NA
kakva ti duša vučice ti ,umetnost,NA
dobre vam slike,umetnost,NA
 došlo budem fina svima zahvaljujem lololo,umetnost,NA
mesecka petrovac ,umetnost,NA
petrovac leto idem ,umetnost,NA
lepo letovao jednom buљaricama bacim ja jednu strucњak ,umetnost,NA
 buljarice ja idem petrovcu spavamo kampu buljaricama lepa slika tmurna reši loše svidja ni ja stručnjak ,umetnost,NA
daj ja stavim vikend svrnuo deliblatske peščare vam prenesem izobilje kulturnoumetničkih sadržaja napušteni motel slikao kažu tek noću pravi doživljaj ,umetnost,NA
grujane odlične mesto prelepo ,umetnost,NA
jesu deliblatske odlične,umetnost,NA
vazduh stvarno jeste prelep priroda drži trče lisice okolo preleću fazani dobra klima vlage pirka bg oće škrge izrastu druge strane nesređeno maksimalno staze neobeležene pokoji restoran pečenjara sportski teren otvoreni bazen leti radi a napravljen nedavno novi hotel imalo potencijala izletište bliže većim gradovima a višednevni odmor sadržaja e vikendicu ti banja,umetnost,NA
aj ovdje kacam kacila bl temu ja fotografidem umjetnicki il zanimљivo nit dorađujem slike nekim programima uopdte prebacim komp slike teme kidaju jesu l profi odrađene il sviđaju a jednu postavila desktop pozadinu svaka vam cast,umetnost,NA
 đe kolko odlicnost,umetnost,NA
 berlinu smare kunsthaus tacheles zida ,umetnost,NA
 zid mega ultra giga objasnijo okacicu ja svojih ovih dana,umetnost,NA
luline fotke realno objadњavaju,umetnost,NA
lepe slike mišljah bar tih švaba rad red disciplina go geto kauča viri tapacirung a prst prašine po stilskoj gumi tamića ma stereotipi čudo pričao inženjer radili most ade došli švapski stručnjaci taman pomislio e zajebavali zajebavali veći majstori krivinu ,umetnost,NA
ma slike daleko objadњavaњa potrefi kombinacija a objektivnosubjektivno zanimљivog prizora b prevelike iskrivљenosti aparata tenks mišljah bar tih švaba rad red disciplina go geto kauča viri tapacirung a prst prašine po stilskoj gumi tamića jes vido a po skvotovima tek kancelarijama proces eve jod nekih madrid,umetnost,NA
 viđeh kul podijelim ak ,umetnost,NA
mamu im uvate munju slikaju,umetnost,NA
užasno dugom ekspozicijom ja radio mojim kršom aparata niti stativ niti sekundi ekspoziciju dobijao dobre rezultate čekam nabavim bolju stvar lepo bacim posao čovek ps grom munje između oblaka grešim pp smaram ,umetnost,NA
e moram podijelim slika slikala prijateljica fotograf uopšte dobar aparat e ja laički kažem fenomenalne usmjeri tom pravcu nacionalna geografija p onako manje nesigurna ajde čujem mišljenje pogotovo stručniji slike fejsa slabiji kvalitet ak ak ak omiljena ak ,umetnost,NA
 zove,umetnost,NA
lepe lulo slatka dečica a fotografiše sme polemiše uopšte zadnja najlepša svidja predzadnja tom malom devojčicom roze ,umetnost,NA
lulo odlične slike neobična mesta reči deca preslatka ,umetnost,NA
e ja laički kažem fenomenalne usmjeri tom pravcu nacionalna geografija p onako manje nesigurna ajde čujem mišljenje pogotovo stručniji stručnjak potpuno slažem tobom fotografije fenomenalne,umetnost,NA
 smarkove munje jesu duge ekspozicije najvise vidljivih talasa razmazano sec najverovatnije stacking nekoliko kracih ekspozicija glede ovoga nekoga takve stvari interesuju a canon kompakt zainteresuje chdk postoji skriptica sama pritisne shutter pri naglim promenama osvetljenja luli strucan lose sami motivi interesantni utice jedino ja naveo nedostatke jeste pogodila decisive moment prvoj drugoj trebalo saceka pozuri uhvati lice devojcice poluokret glave sigurno napravila tada valjalo pritisnuti okidac drugoj takodje sec zakasnila tim tri glave igri napravi interesantnija kompozicija,umetnost,NA
 weekly by martin schoeller emma watson vtnxwvctjiaaaaaaaaays pjqmutssartworkimagesmartin yxfutsoilutgadiaaaaaaaacrmpetqpffzlkosmartin schoeller photography portrait gessato gselect gblog png artistscomwp ,umetnost,NA
mesečka vučice salmonel mišljenjima drugoj takodje sec zakasnila tim tri glave igri napravi interesantnija kompozicija e a zanimljivo srednji zagnjurio košaru kontam otprilike misliš,umetnost,NA
 ste obrisali post ,umetnost,NA
 čemu lulo fotke ubaciti po ekstra ispale ,umetnost,NA
pećina ceremodњa ,umetnost,NA
 resavskoj ovako maltene svakoj,umetnost,NA
mesečka aparat ,umetnost,NA
 slikano telefonom kamera piksela kvalitet naspram onog aparatima ispadnu lepe slike moji obećali aparat rodjendan uskoro boljih slika ,umetnost,NA
odlične fotke ,umetnost,NA
mesecka ti umetnik vrhunac fotografisanja slikao pijane drugare peglaju,umetnost,NA
ja pokušavam zamislim facu komšije gleda mesečku slika štipaljke ,umetnost,NA
hahahahaha mislili dijete drogira,umetnost,NA
ja pokušavam zamislim facu komšije gleda mesečku slika štipaljke verovatno ovako simpatične sličke inače,umetnost,NA
 vam ljudovi znače pohvale ja pokušavam zamislim facu komšije gleda mesečku slika štipaljke komšijske štipaljke ozbiljno komšija dve godine stariji stalno daje ideje tiče slikanja delom zasluga ,umetnost,NA
 turneji folklorom ak ak ak ak ,umetnost,NA
iskopah kompu eto spemujem ak ak ak ak ak ,umetnost,NA
 slikaju slike izvesti obicnim digitalcem slikaju jednog puta osoba strahovito mirna slici zamućena produženom ekpozicijom vaљda zove oznaka broj maњi duže traje slikaju dva puta prvo osoba slici tek prodeta duh uslika tom produženom ekspozicijom dve slike nalepe jedna drugu hteo izvedem slici duh a ostalo mirno ,umetnost,NA
ja ti rekao lik stoji zakopan a duh šeta staviš veliku ekspoziciju sekundi teraj al moraš podesiš iso ti uđe previše svetla slika ti bela,umetnost,NA
 stavi filter,umetnost,NA
ovako postoje tri opcije multiple exposure long exposure stack ajmo redom multiple exposure ti ustvari kombinacija snimaka filmasima radi opalis snimak podeksponiran ev vratis film opalis slicno nekim digitalcima dobijas istom delu filma dve ekspozicije dobra strana lik previse miran odradis vecim otvorom blende koristis brzi shutter losa strana ce bledunjav tamna pozadina iza long exposure ti nazvao ispod jesu duge ekspozicije dakle duze jedne sekunde hoces odradis odjednom lik sme mrda udaris flashom sakrije bice miran bice kul moras koncentrises svetlo valja treca opcija kvarnjak najlakse opalis dve fotografije mirne scene duha spojis ps radis svaku ponaosob sutnes zaseban layer duh gore ti stojis ispod prebrises pazljivo duh layera mesto ti nalazis izronis pogledu fotografisanja samog duha prvo najbitnije stavis fotoaparat stativ stabilan podlogu pomera drugo koristi odlozeno okidanje tajmer ce aparat zatrese tvog pritiskanja okidaca dobices mutnu sliku ovako izbegnes duh seta necem svetlom bar kontrastnom odnosu pozadinu brzina kojom krece ce uticati jasno vidi posto ces koristis dugu ekspoziciju duha ces radis nocu svetla inace ces kraju dobijes komplet belu sliku hoces danju moras koristis nd filter naravno verovatno nemas kinte ces kupis staklo zavarivanje din naocari dindzi necu reklamiram veliku radnju autogeno zavarivanje stavis ispred objektiva radi recimo dan postaje noc zelena noc ce staklo oboji zeleno gore konkretno verovatno jedna ekspozicija sec lik miran deluje film verovatno koristen pravi nd filter riba krenula fotoaparata zastala pozurila kauca legla sec ustala prisla momku oznake duzinu ekspozicije ovako tumacis pise x sec pise x sec lik gej mjetalac fotografija gej radi alexey titarenko edit iso manji filmas blenda f f f degradira kvalitet slike shutter osnovu ocitavanja svetlomera on kaze sec smanji f kaze manje metni staklo zavarivanje ispred druge sanse odradis danju filtera,umetnost,NA
 savetima pokudati gore navedenog posao lakdi slikati napoљu osoba pozadini a aparat stativu pokudati izvedem jod prostudirati jasnije,umetnost,NA
 uradio jednu makro fotku dosadno ak ,umetnost,NA
 gradić ak ,umetnost,NA
 sijalicu,umetnost,NA
lepo svetlo,umetnost,NA
 jedna ,umetnost,NA
 ti umjetnik cacin caca,umetnost,NA
uu derloce dobrana lepa baci jod ,umetnost,NA
fala mesecka ubaciću problem nemrem ubacujem slike komp ovu međ porukama problem okacim dokopam ostalih odmah postujem ,umetnost,NA
au nisa fotke sijalica boљe fotke kontam ti makar dao ideju al verovatno imad kvalitetniji aparat mislio fotka strava al video razuverio ,umetnost,NA
 dve fotke prošle godine dao ideju postavim sijalice prva snimnjena sony ericsson ki a druga nikon l ja amater ovome,umetnost,NA
uf šerlokova odlična inače sijalicom lepa,umetnost,NA
pošto aparat retardiran slike tamnije kompu gledam fotoaparatu po osećaju posvetlila mogla ekran mator slike tamne ,umetnost,NA
lepa vučice ja pojačala boje posvetlila loše lepa skroz ,umetnost,NA
nemojte kacim,umetnost,NA
 ja pojačala boje posvetlila strah preteram ekran otišo potamneo ni filmove gledam normalno ,umetnost,NA
 ti dala ideju imamo cveće d,umetnost,NA
 ak koi e,umetnost,NA
gledaj ovog d ti fotografije vukajlijaša decxko kači slike svuda neću moći otresem konkurencije ,umetnost,NA
gledaj ovu d lolololololo,umetnost,NA
 spemuj ovuda skidaj slikud ,umetnost,NA
 jod dokacim d ak ,umetnost,NA
jao lepo garant nisi ti slikao ,umetnost,NA
 ak dosta vam gubim kaciću spavalo ,umetnost,NA
 barena ćurka,umetnost,NA
 lepa slika nisa a pazi posvetlila kolko mogla p ,umetnost,NA
light overdose p,umetnost,NA
eto dešava preteram svetlom inače test slika vidim izgleda ,umetnost,NA
 ja eksperimentalne radove preteram ostavljam naredne dane ,umetnost,NA
gag ,umetnost,NA
ma jasno frke ,umetnost,NA
 ulici ak ,umetnost,NA
malopre mojoj ruci idiot zanima svrbi isplatilo mogao pomeram nemam ni aparat tj bitnije objekiv fotkao makro valja a ni osvetljenje išlo prilog ,umetnost,NA
vrlo duboka tema,umetnost,NA
parkić biblioteka ak ,umetnost,NA
 iznad odlična svaka čast mesto,umetnost,NA
 jedno mesto šapca ti ,umetnost,NA
mesecka ti umjetnica bona,umetnost,NA
ja umetnička duša ,umetnost,NA
oftopikako razume aparateponudu trzistui toako javi pvtda priupitam stvarcice,umetnost,NA
bem spada astrofotografiju a boli uvo previše odrađena venus ,umetnost,NA
jure panduri jerbo vozijo prebrzo ,umetnost,NA
mali ♥ ak ,umetnost,NA
malopre ak ,umetnost,NA
 znao sumrak deset sati,umetnost,NA
malopre sata onako figurativno čabe ti shvatad ozbiљno,umetnost,NA
 petljanje bojama fokusom tim najosnovnijim stvarima najobičnijem fotoaparatu obično fokus vivid fazon ispijenim bojama veoma sviđa slikanje cveća po mom mišljenju previđeno slikanje zatvorenom prostoru veštačkim svetlom svidelo ovako jedna vajdskrin vivid ,umetnost,NA
dorćol kvalitet ajd ak ,umetnost,NA
manasija ak ,umetnost,NA
 terase ,umetnost,NA
 buržuj mlato terase cuj d,umetnost,NA
vidiš ti romantiku eeeeeeeeee d,umetnost,NA
 jest privodid mlade neiskusne devojcice stidi d,umetnost,NA
 jedna mojanakon pozara studentskom domu kg ak ,umetnost,NA
ovi vatrogasci verovatno izdaju stanove studentima cim ovako srecni izgoreo dom,umetnost,NA
 iskoristim promovidem nade љepote usput dođite neđe ak ak ak ak jedna panorama ,umetnost,NA
uuuuu jes prelepo jebote ,umetnost,NA
durmitor sedlo,umetnost,NA
 prva treća druga dareni pasovi durmitor a zadњe dvije plavsko jezero,umetnost,NA
 nastupa ak ak ak ,umetnost,NA
 tri vazduha jedna zemlje,umetnost,NA
unapred izvinjavam teško skrolujete ,umetnost,NA
 ak slika oduševila,umetnost,NA
 specijalno vučicu taze slika njene omiljene životinje planduje naslonu stolice ,umetnost,NA
a prošle godine ,umetnost,NA
 posledњa najboљa sviju,umetnost,NA
 fotka,umetnost,NA
jedna retkih ispala normalno slučajno naravno vidi aparat oku ,umetnost,NA
kraljičina plaža ,umetnost,NA
uauauuuauuuauuuauu oooooooooooooooooooo ,umetnost,NA
 ak ak ak ak fotografije boljih al trenutno mogucnosti postavim d,umetnost,NA
jao jao jao mačkicee ♥ divne ti slike ubaci stigneš ,umetnost,NA
fala fala uglavnom kacim fejsu mrzi kacim d favorit inace macka ugledala psa trcao ka gore slika ak jedna africka morka africka nasa domaca ak ,umetnost,NA
 mrzi kacim ,umetnost,NA
 ak kul obzirom fotkano mobilnim ,umetnost,NA
 ljubite fotografije mogli biste bačit pokoje takmičenje mudaši ,umetnost,NA
 b ak selo mojeeeee,umetnost,NA
kolko ti gotivno dvorište devetare čovek zabode roštilja milina krivi fudbal baci onako bosonogi lupamo po nogama a padne mrak poubijamo letve ekstra,umetnost,NA
 ispred kuće čoni dole ogromne livade jedna ravna ubila fudbala a paz ,umetnost,NA
devetare stazica dudu dala spidtaњe mauntinbajkom priroda jebote vetar kosi skakavac nozdrvi muva oku mmm,umetnost,NA
uvatih random momenat valja išta istripovah crno bijelu fotografiju ,umetnost,NA
slikao prirodi saplo kamen reko dole uvatim momenat ,umetnost,NA
 kul slika nikšić istripujem uhvatila ista autai provalim taksisti poslu a drugi kafani,umetnost,NA
jeste nikšić znamo đe ćemo taxijima,umetnost,NA
 izreklamiram jednog prijatelja msilim vrijedi pogldati nadam ćete uživati dobijao nekih nagrada po nekim sajtovima americi fotografije dana sedmice odabrane vukajliji ,umetnost,NA
aj okacim a ak kopaonik b ak jakna pravi problem al jebiga slikano iza leđa,umetnost,NA
 upišem okačiti kasnije ponešto,umetnost,NA
 petrovaradin magloviti poznooktobarski dan,umetnost,NA
 gradić prelijepi ,umetnost,NA
aha milce gledam ti slike deviantart ,umetnost,NA
hah odma našao d,umetnost,NA
milce gdje živid a ak nebo iznad bijeљine,umetnost,NA
 podgorica ,umetnost,NA
nikšić edit fino nebo iznad bijeljine,umetnost,NA
pogodio državu d,umetnost,NA
 širok izbor pogađanje d edit al gledao deviant dosta fotki pg vjerovatno prvo pomislio d,umetnost,NA
mostovi navukli ,umetnost,NA
hah odma našao d ja video sajt kopirao sliku citat a nikšiću znao video po tablicama ,umetnost,NA
ti odličan vid provalio piše tablicama d,umetnost,NA
vid miš svidela slika otvorio novom prozoru ,umetnost,NA
 silos,umetnost,NA
 nebo iznad moga sela,umetnost,NA
slicno daretovo ,umetnost,NA
dokoni hipsteri,umetnost,NA
ti slikao,umetnost,NA
rasan izgleda voda odlično,umetnost,NA
slao konkurs gradjani slikaju pobedila slika invalida,umetnost,NA
 hocete,umetnost,NA
 b ak detalj terase igrao macro opcijom digitalcu,umetnost,NA
 jedne botanicke baste random cvet ,umetnost,NA
stalkovanje in hud ,umetnost,NA
valjalo ođe upisati,umetnost,NA
dasupidem volim fotografidem kaciću budem nadao vremena,umetnost,NA
pokusavam tecu ubedim prijavi slike takmicenje prijavi zaradi para kobjasnilo slikao insekte nekeznaci nerealnooni insekti pobegnu stotinku slikama zamrznutiupste ni najmanjih mutnih tragova slikama izgledaju dzinovska cudovista gaze nekoj drugoj planeti jedu druge insekte mocne fotografije al on nece kacim gdekaze nek ostanu nasim kompovimaa prosle fotografije netua zaradio sigurno,umetnost,NA
 posto čuo tih fotografija insekata uslikanih makro modom aparatu uopšte internetu,umetnost,NA
matoriove mogle opusteno pariraju svim takvim fotografijama video,umetnost,NA
 ti teca daje plinaru,umetnost,NA
slikano govnurdom telefona maj nejbrhud maj ket ,umetnost,NA
 građanin kejn momenat prvoj ,umetnost,NA
jod jednom podelim ovu lepotu onomad open in њu tab radi koga boli ,umetnost,NA
 b ak fotkao štene bazali pored rijeke meslučajno ispalo sunčev zrak pravi krug vodi al zahvaljujući toj fotografiji jebao gomilu hipsterki al kurcu,umetnost,NA
 ljep zimski dan snijega,umetnost,NA
preljepo,umetnost,NA
nešta uslikao blzveze ,umetnost,NA
 stvar pikselima optici kvalitetnom senzoru,umetnost,NA
 umrla tema,umetnost,NA
 svršavajte,umetnost,NA
 specijalno digitalactelefon svidelo ispade planiram duzmem aparat duže vreme al cena a xfat ,umetnost,NA
jesi ti slikao vrhunski ispalo,umetnost,NA
 zejpudvfuwewnda iaaaaaaaacagqshqwkw h ja sliko panoramu telefonom jedno meseci,umetnost,NA
fino reme lijepe boje edit đe celt,umetnost,NA
edit đe celt planini iznad montreaux a zenevsko jezero,umetnost,NA
 ja eventualno devojka digitalac telefon siguran ajd okačiti komada ,umetnost,NA
 b ak xpat h ak xpat a xapt ,umetnost,NA
kefalonija ostrvo južno lefkade severno zakintosa po mom mišljenju daleko lepše dva celo takvo jebeni raj zemlji edit pritom napornih engleza seljaka srbije skoro uopšte uglavnom skandinavci normalni ljudi ostrva,umetnost,NA
 zaboravi,umetnost,NA
 kačimo panorame ,umetnost,NA
