"post","tema"
"Ma ja kontam da je to insistiranje na tim terminima glupo, prvo zato što, ako se već želi rodna ravnopravnost, nije do kraja jasno koji termin ukazuje ženama više poštovanja. Za obe teorije se mogu naći argumenti.

Po prvoj teoriji više se poštovanja ukazuje, ako se koristi muški termin, kao što je i Cara rekao. Ako je ona žuljala klupu 4 godine da završi pravo, logično je da dobije istu titulu ""diplomirani pravnik"", kao i njen muški kolega. Korištenjem termina u ženskom rodu, ""pravnica"", potencijalno bi se ta titula degradirala.

Po drugoj teoriji, nema zapravo ničega omalovažavajućeg u ženskim terminima i oni treba da imaju jednako poštovanje kao i muški. To što se nama oni čine degradirajućim, ustvari pokazuje koliko smo internalizovali patrijarhalna shvatanja, po kojima je sve što je žensko nekako manje važno.

Pošto ima argumenata za obe škole mišljenja, meni nije jasno zašto se sad toliko forsira to da se za žene moraju koristiti termini u ženskom rodu.

Međutim, prema cijeloj toj stvari ja sam ravnodušan. Imam pametnija posla kojima ću se baviti.
Još su mi manje jasni ljudi koji se zbog toga trigeruju i od toga prave neku temu.

Mene realno boli stojko oće li se koristiti termin profesor ili profesorica za neku ženu koja nešto predaju. Znači apsolutno me zabole. Nije mi jasno što se ljudi oko toga lože.","drustvo"
"Lupate glavu oko nebitnih stvari, sasvim normalno moze da se zivi i bez uplitanja u ova pitanja","drustvo"
"Loze se el im neko na silu natura. Isto kosto nasilu forsiraju pedere pa idu na kurac svima

Isto ko i jevropa i evropske vrednosti. Isti centar bukv. Da ne kazem soros","drustvo"
"Inace ovo sa realnim postovanjem nema nikakve veze radi se o cistom useravanju u jezik pod izgovorom ljucki prava","drustvo"
"https://x.com/InjacZeljko/status/1794725452810224099

kratko i jasno","drustvo"
"Galantni kosovac
Lupate glavu oko nebitnih stvari, sasvim normalno moze da se zivi i bez uplitanja u ova pitanja

+1

Galantni kosovac
Veci mi je problem cena grafickih, mora da se pljune bar 500 - 600 evrica za pristojnu, dokle vise jbt, okrenimo se resavanju pravih problema

Ипак је ово много већи проблем који заслужује посебну тему.","drustvo"
"haha galantni prioriteti","drustvo"
"hahah evo jos jedna banana jovoru od miroljubivih njemaca

https://www.index.hr/vijesti/clanak/porasle-deportacije-u-njemackoj-ove-godine-deportirano-6316-ljudi/2571778.aspx?index_ref=naslovnica_vijesti_najnovije_d","drustvo"
"Sedim u jednom uglednom krugodvojkaškom lokalu, iza mene cca 13 kokošaka. 

“Je l znate da Ilija ne veruje da je bio genocid”

Uzdasi

Žene će nam glave doći","drustvo"
"Ne volim te Ilija zato što si negator","drustvo"
"Žene će nam glave doći

vrlo nepopularno ali tačno mišljenje, žene su izglasale apsolutno sve što nas je ubilo u pojam u zadnjih 30 godina","drustvo"
"žena po svojoj prirodi je vrlo labilna ličnost, zato im je i bilo zabranjeno da glasaju, naravno da nisu sve ali zato svijet sad ispašta da bi tih 10% normalnih žena se osećalo kao da doprinose nečemu a u stvari plivaju u govnima koje su posrale klasične debiluše","drustvo"
"Takoe henzo treba revidirati ko moze glasa a ne svaki mejmun da kroji kapu normalcima","drustvo"
"pa ono iskreno ne možeš, ne vidim nikakvo rešenje za govna demokratije.","drustvo"
"Ne brini henzo sama sebe jede na max nece to jos dugo","drustvo"
"https://teleskop.hr/hrvatska/afganistanac-iz-cista-mira-nozem-napao-zenu-sjedila-je-na-klupi-i-nista-nije-slutila/

Vjerovatno opet AfD kriv, prokleti bili","drustvo"
"ove sto pocine zlocin deportovati svakako a ovi drugi neka ostanu posto su
D O B R I
O
B
R
I","drustvo"
"Očistiće braća švabe to uskoro sad se samo skuplja materijal, neće ostati peškir na peškiru kad krene blitz (da ne kažem oluja)","drustvo"
"u bate kad to krene ne bi ja bio migrant kojekuda po zapadima","drustvo"
"Znam dobro kako izgleda odrastati u nasilju i kako mozes zbog takvog odgoja da odes lako stranputicom cak do te mere da te ljudi vide ko potencijalnog mucitelja i ubicu.Stoga sam za to da se neguju porodicne vrednosti jer zdrava porodica je oslonac svega.","drustvo"
"Znam dobro kako izgleda odrastati u nasilju

neko odraste u nasilju a neko tek kad odraste iskusi nasilje moj atomski, recimo fender on ti je popasa par samara poznijeh godina, ali trebali su mu ti samari","drustvo"
"sto je dobio batine ne znam to, treba mi da upisem u svesku","drustvo"
"evo ako znam djao me znao ali znam da je reka da je dobio neke samare u kakvom studiu od vrlo dobrog prijatelja - za njegovo dobro je sve to bilo tako sam dobro upamtio","drustvo"
"friendly fire, ne racuna se to","drustvo"
"al zipa jovora sta je stavio u uvodnom postu 

- omogućiti svakome da što lakše ostvari partnerske i bračne veze (uključujući i LGBT populaciju)
- omogućiti svakome da što lakše podiže svoju ili usvojenu djecu (uključujući i LGBT populaciju), tako što će se povećati dječji dodatak, tako

a posle kontinuirano gurao tezu kako ovu grupu treba ignorisati bukv i ne davati im neki spec znacaj","drustvo"
"isto kao da je nenormalan ili nešto","drustvo"
"Pa da cara, niti ih promovisati, niti diskriminisati, zar je to toliko teško?

Porodične vrijednosti tiču se prije svega heteroseksualnih parova koji mogu da imaju djecu, zato LGBT ne treba trpati u tu priču, a po meni, ne treba ih ni doživljavati kao prijetnju. Oni su prosto izvan svega toga. Treba im dati prava, uključujući i pravo da održe taj prajd ako žele, ali ne treba ispirati ostalima mozak s tim prajdom. Šta se dobija time što se mjesec dana tupi o prajdu i kako će biti zabranjen, a onda ga na kraju puste? Pa bolje da su odmah pustili, a da su TV program posvetili nečemu drugom.","drustvo"
"Konačno dobre vijesti koje se tiču PRAVIH porodičnih vrijednosti:

The Christian right is coming for divorce next

Some conservatives want to make it a lot harder to dissolve a marriage.

https://www.vox.com/today-explained-newsletter/354635/divorce-no-fault-states-marriage-republicans

Tako i treba. Razvod je no. 1 neprijatelj porodice i porodičnih vrijednosti. Kaki LGBT kaki bakrači, razvod je nešto čemu treba posvetiti pažnju.","drustvo"
"Treba zabraniti brak. Svaki razvod je počeo sklapanjem braka.","drustvo"
"Jovor se vratio u punoj snazi","drustvo"
"Jovo daj neku ekskluzivu sa izbora, nije red da nestaneš svaki put kad treba izmešetariti neke rezultate preko drine","drustvo"
"Kakav razvod, šuti i trpi. Pa šta, prelom ko prelom, zarašće. Da ti nije gulaš zagorio, to se desilo ne bi.","drustvo"
"Ma štaš se razvodit, oženiš samo još jednu","drustvo"
"bukv zenis se samo jednom posle je sve

A V A N T U R A
V
A
N
T
U
R
A","drustvo"
"Aventura - Obsesión","drustvo"
"oženiš samo još jednu

postoji razlog zasto je islam religija u najvecem usponu","drustvo"
"IIRC (ASDS?)

Arapi ciljaju na 4 žene jer 1-2 malo, 3 su disbalans jer se dve udruže protiv treće mučenice, 5 zna biti mnogo.

Četri žene i kapak.","drustvo"
"Vezano za razvod, ono što recimo američki konzervativci žele da urade je da se ukine razvod bez krivice (no fault divorce), tj. da se mora dokazati krivica jednog od supružnika da bi se dopustio razvod. To je malo problematično jer je tu krivicu teško dokazati, a takođe ima situacija u kojima OBOJE ŽELE razvod, i onda bi bukvalno morali IZMIŠLJATI neku krivicu da bi im sud dopustio da se razvedu. Zato sam protiv te inicijative.

Po meni razvod bez krivice treba da postoji, barem u situacijama kad oboje žele razvod, tj. kada se ni jedna strana tome ne protivi.

A ako jedna od strana ne želi razvod, onda tu imaju dvije opcije: ili da se vrati stari sistem da ona strana koja želi razvod mora dokazati krivicu, što može biti problematično, jer nije lako naći dokaze, ili da sud odobri razvod bez krivice, kao i do sad, ali ne baš odmah i na prvu, tj. da neka socijalna služba zaista napravi ozbiljan pokušaj mirenja, a ne da to bude samo formalnost.

Još jedna ideja je da se malo smanji automatizam dodijele djece ženi. I tu treba sud malo da izvaže od slučaja do slučaja, a ne da žene imaju ideju da će im pripasti djeca samo zato što su one majke, što može da dovede do toga da olako traže razvod.

Drugih ideja nemam.

Svjestan sam i činjenice da ako se previše oteža dolazak do razvoda, to može imati kontraefekat, koji bi se sastojao u tome da ljudi sve rjeđe sklapaju brakove, jer bi se plašili mogućnosti da ostanu u njemu zarobljeni...

Tako da, problematika je sve samo ne jednostavna.","drustvo"
"Što se štresiraš oko razvoda toliko, šta te brine","drustvo"
"Razvodi: postoje od pamtivijeka

Jovor: zabranite razvode, odrastanje bez oba roditelja loše utiče na djecu

Razvodi: ok brt necemo se dešavati više 

Jovor: rispekt sad smo riješili sve probleme

Brakovi okončani smrću jednog supružnika: am i joke to you ?","drustvo"
"Pun si bre distopijskih ideja Jovo","drustvo"
"Citat s fejsbuka:
Bolje dobar razvod nego loš brak.","drustvo"
"dobar razvod

ta kombinacija riječi sama po sebi je oksimoron u 90% slučajeva","drustvo"
"Jova opet domaćinski procente koristi","drustvo"
"jova bi sig sedmice i mesece potrosio da sacuva brak izmedj sina jedinca i migranta mejmuna, valja se to brak je institucija :)

scena na ping-pongu: sta mi to radis od djeteta bolesniku jedan, sad lepo da nam se vratis ukuću!!!","drustvo"
"onakvog djoluba vredi sacuvat ukući","drustvo"
"Predivna srbijanska tema, upis.","drustvo"
"Solidna versko-fanatička spika od pamtiveka: Bog nalaže da imate što više dece koja će onda stasati u muške vojnike za topovsko meso u službi elite na vlasti i žemske za dalji oplod i kurve za gorenavedene elite. Zato se odreknite slobode i kotite ovce da ih šišamo.
Šupičkumaterinu. Da mi neko u 21. veku odredjuje s kim ću i kako da sklapam i rasturam brak.
A ja sam lično prilično konzervativan po pitanju porodice, učinio bih 99% stvari da održim porodicu nakon donošenja dece na svet, (onaj 1% je da sama žena potegne nož na decu), ali to je moja stvar, nikada ne bih komšiji kenjao o tome šta treba da radi po tom pitanju.","drustvo"
"Okej ti je logika Che-Vu. Razumijem i otpor nametanju i miješanju sa strane, a poštujem i to što kažeš da bi dao sve od sebe da sačuvaš porodicu.

Ne slažem se s tim kako gledaš na današnje napore da se ojača porodica: ne radi se tu više ni o stvaranju buduće vojske, ni o tretiranju žena kao da služe samo za razmnožavanje, iako možda nekada te stvari jesu imale određeni značaj. Ali to se promijenilo. Danas se suočavamo sa depopulacijom u skoro svim razvijenim zemljama. To nije dobro. Takođe, dosta ljudi se razvodi iz nekih bezveznih razloga.

Okej, možda je pretjerana ona mjera da se ukida razvod ""bez krivice"". Neka razvoda, ne treba tu nikakvu krivicu dokazivati.

Ali ono što država može da uradi, a što ne ide ni na čiju štetu je da zaista neke službe ozbiljno pokušaju da pomire supružnike, naročito ako imaju malu djecu.

Ako su bez djece, ili su im djeca već odrasla, nije frka. Ali ako imaju malu djecu, stvarno treba učiniti sve što je moguće da se porodica ne rasturi. Izuzetak su situacije u kojima neko nekog maltretira, tuče, zlostavlja, vara i bilo šta tome slično. Ako nema takvih krupnih problema, porodicu treba pokušati spasiti.

Takođe ono što kažem u vezi starateljstva stojim iza toga. Ne treba dijete po automatizmu da pripada majci. Jer upravo taj automatizam olakšava razvode.
Nek pripadne dijete opet majci u većini slučajeva, nek to bude i 90% slučajeva, ali bez automatizma, bez difolta.","drustvo"
"Jovo, ja samo znam da kako koji rat treba da počne odmah religijski vrh promoviše porodične vrednosti i porast nataliteta medj žgadijom, dok sopstveno potomstvo evakuiše po zelandima i švajcarskama, (pod religijom - pored abrahamskih monoteističkih ovde ubrajam i komunizam i fašizam jer isti kurac - dogme, sveti spisi, uniforme, simboli, veliki organizovani skupovi, ograničenje umetnosti, obrazovanja, ishrane i mešanje u porodicu).
Da - država ima pravo i dužnost da predlaže mere po tom pitanju, ali nikako da donosi zakone, (ako pričamo o slobodnom društvu).","drustvo"
"Tu je najbitnije pitanje šta je bolje za decu kada porodica dodje pred razvod: da ostanu u nesrećnoj kući i gledaju kako roditelji jedno drugom kljucaju jetru i sunovraćuju se u alkoholizam i kliničku depresiju ili da pokušaju iznova da nadju mir, ljubav i blagostanje?
Znam šta bih svojoj deci poželeo.","drustvo"
"Zakoni su uvijek tu, samo je pitanje kakvi su zakoni. Ima čitav ispit ""Porodično pravo"" koji se bavi tim zakonima. Slažem se da ne treba zabranjivati razvode, bez obzira na to ima li krivice.

Sad, ovo što kažeš za potencijalne buduće ratove, ima nekog smisla. Mislim, donekle me i plaši misao da bi to mogao biti razlog tome što se promovišu porodične vrijednosti.

Ipak, mislim da crkva te stvari promoviše uvijek, i u ratu i miru. Nisam siguran da se to baš gura samo pred neke velike ratove. Al kako god, ne bavim se ja sad tu nekim potencijalnim mračnim uzrocima promovisanja porodice. Ja smatram da ti zapravo ne trebaju nikakvi posebni razlozi da bi to promovisao, jer je to u suštini jedna društvena vrijednost koja je dobra sama po sebi, a to dobija naročito na značaju u situaciji kad imaš već hroničnu i vrlo ozbiljnu bijelu kugu, kao i solidan stepen otuđenosti u društvu.","drustvo"
"Istina je da promoviše i u ratu i u miru, ali uvek jače u ratu, a najjače pred rat.
A kad zemlja pati od bele kuge to je uvek krivica dugoročne politike te zemlje, zato plaćamo porez valjda, da pametno vode žavudr. Kad zemlja vodi glupu politiku ja onda promenim zemlju. Jer sam slobodan i može mi se. Jebe mi se za mahanje zastavama i pevanje himni i veličanje istorijskih uspeha i kmečanja nad istorijskim nepravdama. Živim na planeti Zemlji.","drustvo"
"Tu je najbitnije pitanje šta je bolje za decu kada porodica dodje pred razvod: da ostanu u nesrećnoj kući i gledaju kako roditelji jedno drugom kljucaju jetru i sunovraćuju se u alkoholizam i kliničku depresiju ili da pokušaju iznova da nadju mir, ljubav i blagostanje?

Kad tako postaviš stvari, NARAVNO da je bolje djeci ako se roditelji razvedu, pa da žive sa jednim od njih u kakvoj takvoj harmoniji, a da i sa drugim roditeljem imaju kontakt. To je, što bi Englezi rekli no-brainer, tj. sasvim očigledno.

Samo taj zaključak počiva na tvojoj početnoj pretpostavci i gledanju na stvari.

Ko kaže da će roditelji jedno drugom kljucati jetru ako se ne razvedu?
Ko kaže da će postati depresivci i alkoholičari?
Ko kaže da će kuća biti nesrećna?

To se naravno dešava u određenom broju slučajeva, ali nikako nije pravilo.

Ti zapravo, čini mi se da smatraš da su svi brakovi koji su pred razvodom nepopravljivo loši i toksični, a to ne mora biti slučaj. To je možda zato što si TI konzervativan (kao što sam kažeš) i ne bi potezao razvod dok ne bi došlo baš do grla, znači samo u nekim ekstremnim situacijama. Ali ima koliko hoćeš ljudi koji potežu razvod iz mnogo manje ozbiljnih razloga. I ako je povod / razlog za razvod bezvezan, bez neke velike težine, ko kaže da je tada razvod ispravna odluka?

Zar se ne bi moglo tvoje pitanje postaviti i na drugačiji način, na primer ovako:

""Tu je najbitnije pitanje šta je bolje za decu kada porodica dodje pred razvod: da im roditelji prevaziđu neke međusobne nesuglasnice ukoliko one nisu velike, izađu iz tih problema jači, ostanu u braku i ponovo nađu sreću i oslonac jedno u drugome ili da im se porodica trajno raspadne, a da se potencijalno i sasvim odrode od jednog od roditelja, a drugog roditelja da gledaju godinama samog (jer možda neće naći drugog partnera) i da ga gleda kako stari sam, bez ičije podrške, gdje bi taj emocionalni teret onda dijelom pao na samu djecu""?","drustvo"
"Istina je da promoviše i u ratu i u miru, ali uvek jače u ratu, a najjače pred rat.
A kad zemlja pati od bele kuge to je uvek krivica dugoročne politike te zemlje, zato plaćamo porez valjda, da pametno vode žavudr. Kad zemlja vodi glupu politiku ja onda promenim zemlju. Jer sam slobodan i može mi se. Jebe mi se za mahanje zastavama i pevanje himni i veličanje istorijskih uspeha i kmečanja nad istorijskim nepravdama. Živim na planeti Zemlji.

Mogu ti reći da si ovdje mnoge stvari pametno rekao. Nadam se da nisi u pravu u vezi s ovim ""najjače pred rat"", ali kako god. Ne treba gledati na državu kao na datost, već cijeli svijet je tvoj, pa biraj gdje ćeš. Samo se ne bi složio da je bijela kuga samo zbog loše politike. Pa pogledaj statistike nataliteta širom Evrope i razvijenog svijeta generalno, svugdje se rađa nedovoljan broj djece za prostu obnovu stanovništva. Nije to samo do Srbije i neke naše pogrešne politike.","drustvo"
"Nije samo do Srbije, naravno. Štaviše - natalitet najbrže raste u najsjebanijim državama. U Srbiji je problem što je se tu ne toliko davno živelo relativno dobro i ljudi se još sećaju funkcionalnog društva, a pored toga raznorazne vrednosti su se srozale pa ljudi nemaju volju ili želju a često ni ne osećaju potrebu da prave svoju porodicu.","drustvo"
"Ovo kako si ti postavio za razvod - kada dodje do pričanja o razvodu mislim da u ogromnom broju slučajeva tu više nema sreće u porodici. Pogotovo ako roditelj 1 ili roditelj 2 ili oboje imaju stvarnu alternativu.","drustvo"
"A sem toga većina starog kontinenta i njihovih kolonija se već odavno pomirilo sa nekim životnim standardom i nisu u fazonu da imaju DC 10 nego eto te neke nuklearne porodice od 1-3 dece, gde naravno pod pretpostavkom da je država izolovana od sveta odmah počinje da se postavlja pitanje - kada dodje do negativnog rasta ko će babama da briše gujsce za 20 godina?
Ali - država nije izolovana od sveta osim ako nisi S Koreja i migranti kao i uvek popunjavaju taj jaz u demografiji. Samo treba imati dovoljno humanosti da možeš da ostaneš priseban dok ti nasumičan Karam Prasad pomera dupe u ping-pongu u pauzama izmedju opštenja sa tvojom ćerkom.
Ili, jel’te, sinom.","drustvo"
"Ljubav pobeđuje","drustvo"
"Pogotovo ako roditelj 1 ili roditelj 2 ili oboje imaju stvarnu alternativu.

Sad nevezano za politiku, ako nemaš stvarnu alternativu, a brak ti nije baš ono maksimalno sjeban, razvod je, i sa tačke gledišta ličnog interesa strateški totalno pogrešna stvar.

Problem kod razvoda i jest u tome što jedna strana nađe alternativu i to joj zapravo i bude glavni razlog što hoće da se razvede, iako brak suštinski nije bio loš. Ali ta strana se time ne zadovoljava, hoće, što bi Konstrakta rekla, više, brže, jače, bolje... Nije je briga što rastura ne samo brak, već i porodicu. A tu onda budu žrtva i djeca, i ona druga strana koja nije našla takvu alternativu.","drustvo"
"Samo treba imati dovoljno humanosti da možeš da ostaneš priseban dok ti nasumičan Karam Prasad pomera dupe u ping-pongu u pauzama izmedju opštenja sa tvojom ćerkom.
Ili, jel’te, sinom.

Niti imam šta protiv migranata, niti imam šta protiv gejeva, ali tvrdim da narod koji se oslanja samo na migrante da mu popuni demografske minuse, taj narod će da nestane. Izuzetak su Ameri, jer oni imaju toliko jak soft power da uspijevaju svakoga da asimiluju i pretvore u Amerikance, mada nisam ni za njih siguran dokad će im to polaziti za rukom.

U suštini postoje dvije opcije, ili se pomiriti sa demografskim porazom i  postepenim nestankom, ili uraditi nešto po tom pitanju. Ne mislim tu na neke mjere protiv migranata, već mislim na razne pronatalitetne politike.

A one su se istini za volju pokazale kao ekstremno neefikasne u 90% slučajeva gdje su primjenjivane. Ukratko, šta god radio i šta god im nudio, ne moš natjerat ljude da prave djecu. To ipak ne znači da treba odustati, možda još nije iscrpljen kompletan spektar potencijalnih politika.","drustvo"
"Abandonment issues smh","drustvo"
"i ona druga strana koja nije našla takvu alternativu

Misliš MOOZH :)))
E pa jebi ga, ako si rogonja - bravo, napravio si topovsko meso / kurave za elitu, sam izadji iz genetskog basena, odradio si svoje. Reinkarniraćeš se kao mrav/puž/dabar/Palestnac iz Gaze.","drustvo"
"Ne mislim tu na neke mjere protiv migranata, već mislim na razne pronatalitetne politike.

A one su se istini za volju pokazale kao ekstremno neefikasne u 90% slučajeva gdje su primjenjivane. Ukratko, šta god radio i šta god im nudio, ne moš natjerat ljude da prave djecu. To ipak ne znači da treba odustati, možda još nije iscrpljen kompletan spektar potencijalnih politika.

Toeto. 
I rest my case.","drustvo"
"cuj politika ce resiti natalitet.
komformizam bajo to je kraj i pocetak zapadnog mejmuna gde spadamo i mi

danas se mora sve, zavrsiti faks, imati karijeru, biti sportista, voziti jako auto, putovati po svakom kurcu. deca su smetnja takvom nacinu zivota, plus imas propagandu bukv o tome kako je manje dece zapravo vise dece.

onda kad dodje iz guzice u glavu odjednom imas 35-40 i sterilan si mejmun sa mejmunkom od 35-40 koja ima karijeru i emancipovana je. nabijem je na kurac.","drustvo"
"Ukratko, šta god radio i šta god im nudio, ne moš natjerat ljude da prave djecu.

Zapravo mislim da glavni problem pronatalitetnih politika i jest taj što pokušavaju ""natjerati"" ili bolje reći podmititi ljude da prave više djece raznim podsticajima, olakšicama, dječijim dodacima, itd. Sistem, ti pravi djecu, mi ti damo neku ""šargarepu""... Ili u ekstremnijim slučajevima, ""nemoj praviti djecu"", slijedi ""štap"".
Možda je to fundamentalno pogrešan pristup.

Po meni da bi se značajno promijenio natalitet moraju se promijeniti faktori koji utiču na ljudsko ponašanje i dinamike koje dovode do toga da natalitet bude onoliki koliki je. Evo recimo nekih polja na kojima bi trebalo raditi:

1. Promjena uvjerenja. Npr. treba širiti uvjerenje da je za ljude koji su u braku i mogu imati djecu, troje djece neki najmanji prihvatljiv minimum. Znači ne da se na troje djece gleda kao ""puno djece"", već bukvalno to je neki minimum, sve ispod toga je nedovoljno. Zašto troje?
Pa zato što je za prostu reprodukciju neophodno da se rodi 2,1 dijete po ženi. S obzirom na to da neće sve žene stupiti u veze i rađati, one koje su u braku bi morale da rađaju u prosjeku više od dvoje djece (dakle najmanje troje), kako bi prosjek na nivou kompletne populacije žena bio 2,1.
Evo na primjer, ako se populacija sastoji od 10 žena, od kojih 2 iz nekih razloga ne mogu da imaju djecu... npr. ili su sterilne, ili se nikad ne udaju, a ove ostale imaju sve po troje djece, prosjek će biti sledeći: (3x8 + 0 + 0) / 10 = 2,4

Dakle ako SVE ŽENE bez izuzetka koje su u braku i mogu imati djecu ispoštuju taj neki minimum od troje djece, a recimo 20% nema djecu, na kraju će prosjek JEDVA da prebaci 2,1 koliko je neophodno za prostu reprodukciju.

Da vidimo malo realniji slučaj... šta se desi ako tek pola žena zadovolji taj uslov, a recimo neke imaju i četvoro djece:

(3+3+3+3+2+2+1+4+0+0) / 10 = 2,1
Evo, ovakva otprilike dinamika na uzorku od 10 žena je neophodna da se ostvari MINIMUM neophodan za prostu reprodukciju.","drustvo"
"ima karijeru i emancipovana je. nabijem je na kurac

To je i plan otprilike","drustvo"
"niije cudo kakve danas sve vratolomije pametnjakovici izvode da bi dobili decu. zapravo jako veliki broj ljudi zeli decu al ne modz da ih dobije zbog kojecega pa idu da se osemenjavaju po belosvetskim klinikama al slaba vajda od moderne medicine.

al to je ta kategorija 35-45 koja skontala da od karijere i slobodnog stila zivota bas i nema neke vajde dugorocno","drustvo"
"Misliš MOOZH :)))
E pa jebi ga, ako si rogonja - bravo, napravio si topovsko meso / kurave za elitu, sam izadji iz genetskog basena, odradio si svoje. Reinkarniraćeš se kao mrav/puž/dabar/Palestnac iz Gaze.

Ne mora da znači, a i da jeste, postojanje alternative ne znači da je već došlo do nečeg konkretnog, a pogotovo ne znači da će ti uvaliti da podižeš tuđe dijete, mada treba biti izuzetno oprezan.","drustvo"
"postojanje alternative ne znači da je već došlo do nečeg konkretnog

:))))))))))))))))))))))))))))))","drustvo"
"Znači promjena uvjerenja je prva taktika, da se kulturološki normalizuje taj stav da je 3 djece neki minimum.

Drugi metod je promjena dinamika koje utiču na natalitet, e sad tu treba raditi na sledećim stvarima:

1. Smanjiti broj vječnih studenata tako što bi se:
a) ranije i lakše gubilo pravo na studiranje ako neko predugo studira
b) povećale cijene školarine za one koji obnavljaju godine
c) smanjilo insistiranje na fakultetu pri zapošljavanju u državnim firmama (čime bi se izvršio pritisak i na privatne firme da čine isto) - realno za većinu običnih poslova ti ne treba fakultet, a često se on traži bez obzira na to, iz ko zna kojih razloga.
Generalno, što ljudi kraće studiraju i što prije počnu da rade, prije postaju sposobni za zasnivanje porodice i imaju veći potencijal da imaju dovoljno vremena da rode ili naprave veći broj djece.

2. Prestati sa mjerama pozitivne diskriminacije prema ženama. Žene treba da imaju iste mogućnosti za zaradu i sve ostalo kao i muškarci, ali ne više od toga. Ne treba nikakav affirmative action. Činjenica da se ekonomski položaj žena disproporcionalno veoma popravio u odnosu na položaj muškaraca, jedan je od uzroka povećanja broja razvoda i smanjenja nataliteta. Prvo, žene imaju dovoljno, da im suštinski ne treba muškarac. Drugo, zbog nekih bioloških predispozicija, žena se uvijek loži na moćnijeg od sebe. Ako je ekonomski položaj muškaraca u prosjeku lošiji nego položaj žena, žene realno neće imati na raspolaganju veliki broj partnera koji bi im zaista bili interesantni i privlačni. To onda čini većinu brakova i veza sa muškarcima koji ne zadovoljavaju te kriterijime krhkim, a potraga za alternativama postaje stalna prijetnja takvom braku.","drustvo"
"3. Djecu učiti od malena da rade i da budu korisni. Realno u nekom Nigeru djeca se i štancaju zato da bi od njih bilo neke koristi, da mogu da rade u polju na primjer. Kod nas ne mora da ore njivu (u većini slučajeva), ali treba ga od malena uključiti u kućne poslove. To ima benefit i za roditelje i za djecu i za cijelo društvo.

a) za roditelje logično - rasterećuje ih dijela posla
b) za djecu - postaju ranije zrelija, samostalnija, neće biti debili
c) za društvo - djeca koja su korisna samim tim su i poželjnija što pozitivno utiče na natalitet, a samim tim takvi pojedinci od malena naučeni na rad, kreiraće zdravije društvo","drustvo"
"Pa zato što je za prostu reprodukciju neophodno da se rodi 2,1 dijete po ženi

Ah ta 2,1 statistika, Ursula bi bila ponosna.
Na stranu taj srednjevekovni pristup prema ženskom rodu, na stranu to što je prva lekcija iole valjanog profesora statistike  da “postoje laži, boktejebo laži i onda statistika” - živimo u neolib carstvu, koliko još dugo je diskutabilno priznajem i sam ali tako je, jebi ga šta sad.","drustvo"
"4. Odustati od uvjerenja ""moram sve da pružim svom djetetu""... Ne moraš. Moraš im pružiti osnovne uslove i zdravo porodično okruženja, ništa više od toga. Ne mora da ide na tri sekcije i da trenira dva sporta. Ne mora da ide u privatni vrtić. Ne mora da ima original patike. Materijalno blagostanje je od ograničenog benefita za dalju budućnost.

Npr. za jedno dijete neuporedivo korisnija stvar je da ima braću i sestre, nego da trenira plivanje ili tekvondo. 

To djeci treba pružiti, braću i sestre, a ne materijalne pogodnosti. Jer samo ako rastu u porodici gdje oni nisu jedinci mogu od malena razvijati društvene vještine, empatiju, učiti da dijele, a imaće uvijek i s kim da se igraju, a kasnije kad porastu imaće uvijek nekoga ko im može biti potpora u životu.

Dakle ne morate djeci sve pružiti u životu, ali ako im ne pružite braću i sestre, DEBELO ĆETE IH ZAKINUTI.","drustvo"
"Jovu umesto zavetnice na celo ministarstva poditno (ozb)

zeni dati drzavnu platu da kad ima 3-4 dece ne mora da radi 10 ak god svaka kokoska bi htela bude majka a ne menadzerka i pr jedacica govana

Cu srednjovekovni pristup prema zenama, prva i najvaznija zenska uloga je da bude majka pa tek sva druga blejanja","drustvo"
"Ako je nešto srednjovjekovno ne znači da je pogrešno. :D

Bilo je u srednjem vijeku i dobrih i loših stvari.","drustvo"
"Naci kad vidim zenu 35-40 kako se prenemaze kao neka devojcica u glavu bi je zatego bre (dao da mi popusi)","drustvo"
"Au Jovo oduvek mi je RS bila druga najomraženija teritorija na kugli zemaljskoj, (posle Francuske - jer sam tamo za 22 sata koliko sam protiv svoje volje proveo zaradio šljivu na desnom oku, plus je izrodila Manu Čaoa, Žan Mišel Žar se ne računa, jer je Jevrej po majci, a kako drugo), ali nisam znao da si baš toliki FA-FA-FAŠISTA.
U mojoj porodici smo uvek bili ponosni na činjenicu da dok su drugi ljudi kmečali koliko su im ukućana fašisti pobili, mi smo se uvek busali u grudi koliko su naši fašista trankvilizovali.
Što ne znači da u 21. veku ne možemo da odigramo partiju stonog, ja sam ionako nemač pojma po tom pitanju. Lako bi me dobio.","drustvo"
"Deca su ukras sveta","drustvo"
"https://vukajlija.com/deca-su-ukras-sveta
54:1
Hehe","drustvo"
